id,st_code,state,year,month,temp
10271895,1,AL,1895,jan,52.7
10271896,1,AL,1896,jan,53
10271897,1,AL,1897,jan,52.1
10271898,1,AL,1898,jan,59.1
10271899,1,AL,1899,jan,54.4
10271900,1,AL,1900,jan,55.3
10271901,1,AL,1901,jan,57.5
10271902,1,AL,1902,jan,55.4
10271903,1,AL,1903,jan,53.5
10271904,1,AL,1904,jan,52.6
10271905,1,AL,1905,jan,49.8
10271906,1,AL,1906,jan,57.2
10271907,1,AL,1907,jan,65
10271908,1,AL,1908,jan,54.6
10271909,1,AL,1909,jan,61
10271910,1,AL,1910,jan,57.6
10271911,1,AL,1911,jan,61.3
10271912,1,AL,1912,jan,51.4
10271913,1,AL,1913,jan,62.5
10271914,1,AL,1914,jan,58.8
10271915,1,AL,1915,jan,53.3
10271916,1,AL,1916,jan,62.6
10271917,1,AL,1917,jan,60
10271918,1,AL,1918,jan,48.6
10271919,1,AL,1919,jan,56.3
10271920,1,AL,1920,jan,56.8
10271921,1,AL,1921,jan,61.1
10271922,1,AL,1922,jan,55.4
10271923,1,AL,1923,jan,62.8
10271924,1,AL,1924,jan,52.7
10271925,1,AL,1925,jan,57.2
10271926,1,AL,1926,jan,53.8
10271927,1,AL,1927,jan,59.5
10271928,1,AL,1928,jan,56
10271929,1,AL,1929,jan,59.9
10271930,1,AL,1930,jan,55.7
10271931,1,AL,1931,jan,55.3
10271932,1,AL,1932,jan,62.5
10271933,1,AL,1933,jan,61.6
10271934,1,AL,1934,jan,58.6
10271935,1,AL,1935,jan,57.9
10271936,1,AL,1936,jan,54.2
10271937,1,AL,1937,jan,65
10271938,1,AL,1938,jan,56.8
10271939,1,AL,1939,jan,60.4
10271940,1,AL,1940,jan,43
10271941,1,AL,1941,jan,57.9
10271942,1,AL,1942,jan,55.5
10271943,1,AL,1943,jan,59.1
10271944,1,AL,1944,jan,56.3
10271945,1,AL,1945,jan,56
10271946,1,AL,1946,jan,56.4
10271947,1,AL,1947,jan,58.4
10271948,1,AL,1948,jan,49.8
10271949,1,AL,1949,jan,63
10271950,1,AL,1950,jan,68.4
10271951,1,AL,1951,jan,58.9
10271952,1,AL,1952,jan,63
10271953,1,AL,1953,jan,60.6
10271954,1,AL,1954,jan,58.7
10271955,1,AL,1955,jan,54.8
10271956,1,AL,1956,jan,53.5
10271957,1,AL,1957,jan,58.8
10271958,1,AL,1958,jan,50.2
10271959,1,AL,1959,jan,55.8
10271960,1,AL,1960,jan,53.6
10271961,1,AL,1961,jan,50.4
10271962,1,AL,1962,jan,52.9
10271963,1,AL,1963,jan,50.6
10271964,1,AL,1964,jan,53.7
10271965,1,AL,1965,jan,58.8
10271966,1,AL,1966,jan,49.3
10271967,1,AL,1967,jan,56.8
10271968,1,AL,1968,jan,53.1
10271969,1,AL,1969,jan,53.6
10271970,1,AL,1970,jan,48.3
10271971,1,AL,1971,jan,55.8
10271972,1,AL,1972,jan,60.4
10271973,1,AL,1973,jan,53.6
10271974,1,AL,1974,jan,64
10271975,1,AL,1975,jan,60.2
10271976,1,AL,1976,jan,52.8
10271977,1,AL,1977,jan,43.6
10271978,1,AL,1978,jan,44.4
10271979,1,AL,1979,jan,47.8
10271980,1,AL,1980,jan,55.8
10271981,1,AL,1981,jan,52.2
10271982,1,AL,1982,jan,54.4
10271983,1,AL,1983,jan,52.1
10271984,1,AL,1984,jan,51.7
10271985,1,AL,1985,jan,48.5
10271986,1,AL,1986,jan,56.2
10271987,1,AL,1987,jan,53.5
10271988,1,AL,1988,jan,50.6
10271989,1,AL,1989,jan,62.1
10271990,1,AL,1990,jan,61
10271991,1,AL,1991,jan,53.9
10271992,1,AL,1992,jan,54.3
10271993,1,AL,1993,jan,58
10271994,1,AL,1994,jan,50.9
10271995,1,AL,1995,jan,56
10271996,1,AL,1996,jan,55.4
10271997,1,AL,1997,jan,56
10271998,1,AL,1998,jan,57.7
10271999,1,AL,1999,jan,61.3
10272000,1,AL,2000,jan,57.1
10272001,1,AL,2001,jan,52.5
10272002,1,AL,2002,jan,58.3
10272003,1,AL,2003,jan,51.5
10272004,1,AL,2004,jan,55.8
10272005,1,AL,2005,jan,60.4
10272006,1,AL,2006,jan,63.1
10272007,1,AL,2007,jan,57
10272008,1,AL,2008,jan,53.9
10272009,1,AL,2009,jan,56.7
10272010,1,AL,2010,jan,50.8
10272011,1,AL,2011,jan,52
10272012,1,AL,2012,jan,62.3
10272013,1,AL,2013,jan,59.9
10272014,1,AL,2014,jan,49.8
10272015,1,AL,2015,jan,54.6
10272016,1,AL,2016,jan,53.5
10272017,1,AL,2017,jan,62.9
10272018,1,AL,2018,jan,51.8
10272019,1,AL,2019,jan,56.6
20271895,2,AZ,1895,jan,49
20271896,2,AZ,1896,jan,56.6
20271897,2,AZ,1897,jan,50
20271898,2,AZ,1898,jan,45.9
20271899,2,AZ,1899,jan,50.1
20271900,2,AZ,1900,jan,58.8
20271901,2,AZ,1901,jan,53.8
20271902,2,AZ,1902,jan,55.4
20271903,2,AZ,1903,jan,54
20271904,2,AZ,1904,jan,52.4
20271905,2,AZ,1905,jan,53.7
20271906,2,AZ,1906,jan,50.8
20271907,2,AZ,1907,jan,52.1
20271908,2,AZ,1908,jan,55.4
20271909,2,AZ,1909,jan,56.9
20271910,2,AZ,1910,jan,52.4
20271911,2,AZ,1911,jan,55.8
20271912,2,AZ,1912,jan,56.2
20271913,2,AZ,1913,jan,48.8
20271914,2,AZ,1914,jan,55.1
20271915,2,AZ,1915,jan,49.1
20271916,2,AZ,1916,jan,48.8
20271917,2,AZ,1917,jan,46.8
20271918,2,AZ,1918,jan,52
20271919,2,AZ,1919,jan,48.9
20271920,2,AZ,1920,jan,51.3
20271921,2,AZ,1921,jan,54.6
20271922,2,AZ,1922,jan,49.6
20271923,2,AZ,1923,jan,57.9
20271924,2,AZ,1924,jan,51.5
20271925,2,AZ,1925,jan,50.5
20271926,2,AZ,1926,jan,51.2
20271927,2,AZ,1927,jan,56.8
20271928,2,AZ,1928,jan,56
20271929,2,AZ,1929,jan,50.6
20271930,2,AZ,1930,jan,48.4
20271931,2,AZ,1931,jan,53.1
20271932,2,AZ,1932,jan,46.2
20271933,2,AZ,1933,jan,46.9
20271934,2,AZ,1934,jan,57
20271935,2,AZ,1935,jan,53.2
20271936,2,AZ,1936,jan,54.8
20271937,2,AZ,1937,jan,40.1
20271938,2,AZ,1938,jan,55.9
20271939,2,AZ,1939,jan,51.8
20271940,2,AZ,1940,jan,54.6
20271941,2,AZ,1941,jan,51.7
20271942,2,AZ,1942,jan,53.8
20271943,2,AZ,1943,jan,54.4
20271944,2,AZ,1944,jan,51.8
20271945,2,AZ,1945,jan,52.9
20271946,2,AZ,1946,jan,50.9
20271947,2,AZ,1947,jan,51.2
20271948,2,AZ,1948,jan,56.5
20271949,2,AZ,1949,jan,40.8
20271950,2,AZ,1950,jan,52.8
20271951,2,AZ,1951,jan,54.2
20271952,2,AZ,1952,jan,51.5
20271953,2,AZ,1953,jan,59.5
20271954,2,AZ,1954,jan,55.6
20271955,2,AZ,1955,jan,47.9
20271956,2,AZ,1956,jan,58.4
20271957,2,AZ,1957,jan,51.9
20271958,2,AZ,1958,jan,55
20271959,2,AZ,1959,jan,57.8
20271960,2,AZ,1960,jan,47.6
20271961,2,AZ,1961,jan,55.5
20271962,2,AZ,1962,jan,50.8
20271963,2,AZ,1963,jan,50.2
20271964,2,AZ,1964,jan,51.8
20271965,2,AZ,1965,jan,55.4
20271966,2,AZ,1966,jan,50.2
20271967,2,AZ,1967,jan,54.8
20271968,2,AZ,1968,jan,50.7
20271969,2,AZ,1969,jan,55.7
20271970,2,AZ,1970,jan,54.4
20271971,2,AZ,1971,jan,56
20271972,2,AZ,1972,jan,56
20271973,2,AZ,1973,jan,48.6
20271974,2,AZ,1974,jan,51.4
20271975,2,AZ,1975,jan,53.5
20271976,2,AZ,1976,jan,56.1
20271977,2,AZ,1977,jan,51
20271978,2,AZ,1978,jan,53.3
20271979,2,AZ,1979,jan,46
20271980,2,AZ,1980,jan,53.8
20271981,2,AZ,1981,jan,58.4
20271982,2,AZ,1982,jan,52.6
20271983,2,AZ,1983,jan,55
20271984,2,AZ,1984,jan,55.1
20271985,2,AZ,1985,jan,51
20271986,2,AZ,1986,jan,62.2
20271987,2,AZ,1987,jan,52.8
20271988,2,AZ,1988,jan,52.2
20271989,2,AZ,1989,jan,52
20271990,2,AZ,1990,jan,54.2
20271991,2,AZ,1991,jan,52.2
20271992,2,AZ,1992,jan,51
20271993,2,AZ,1993,jan,52.8
20271994,2,AZ,1994,jan,57.9
20271995,2,AZ,1995,jan,52.1
20271996,2,AZ,1996,jan,58.6
20271997,2,AZ,1997,jan,52.7
20271998,2,AZ,1998,jan,56.5
20271999,2,AZ,1999,jan,59.8
20272000,2,AZ,2000,jan,59.8
20272001,2,AZ,2001,jan,51.9
20272002,2,AZ,2002,jan,55.6
20272003,2,AZ,2003,jan,63
20272004,2,AZ,2004,jan,54.7
20272005,2,AZ,2005,jan,55.4
20272006,2,AZ,2006,jan,59
20272007,2,AZ,2007,jan,51.6
20272008,2,AZ,2008,jan,51.4
20272009,2,AZ,2009,jan,58.2
20272010,2,AZ,2010,jan,53.9
20272011,2,AZ,2011,jan,55.4
20272012,2,AZ,2012,jan,59.4
20272013,2,AZ,2013,jan,51.7
20272014,2,AZ,2014,jan,61.4
20272015,2,AZ,2015,jan,57.1
20272016,2,AZ,2016,jan,54.1
20272017,2,AZ,2017,jan,52.4
20272018,2,AZ,2018,jan,61.9
20272019,2,AZ,2019,jan,54.2
30271895,3,AR,1895,jan,46
30271896,3,AR,1896,jan,48.9
30271897,3,AR,1897,jan,46.8
30271898,3,AR,1898,jan,52.5
30271899,3,AR,1899,jan,48.2
30271900,3,AR,1900,jan,52
30271901,3,AR,1901,jan,54.7
30271902,3,AR,1902,jan,47.3
30271903,3,AR,1903,jan,48.4
30271904,3,AR,1904,jan,49.6
30271905,3,AR,1905,jan,41.2
30271906,3,AR,1906,jan,52.1
30271907,3,AR,1907,jan,58.4
30271908,3,AR,1908,jan,50.3
30271909,3,AR,1909,jan,52.1
30271910,3,AR,1910,jan,51.8
30271911,3,AR,1911,jan,56.5
30271912,3,AR,1912,jan,44
30271913,3,AR,1913,jan,53.4
30271914,3,AR,1914,jan,55.8
30271915,3,AR,1915,jan,46.9
30271916,3,AR,1916,jan,53
30271917,3,AR,1917,jan,52.9
30271918,3,AR,1918,jan,37
30271919,3,AR,1919,jan,50.8
30271920,3,AR,1920,jan,47.1
30271921,3,AR,1921,jan,55.5
30271922,3,AR,1922,jan,46.1
30271923,3,AR,1923,jan,57.8
30271924,3,AR,1924,jan,44.5
30271925,3,AR,1925,jan,49.3
30271926,3,AR,1926,jan,49.2
30271927,3,AR,1927,jan,50.7
30271928,3,AR,1928,jan,52.5
30271929,3,AR,1929,jan,48.3
30271930,3,AR,1930,jan,41.8
30271931,3,AR,1931,jan,51.8
30271932,3,AR,1932,jan,54.8
30271933,3,AR,1933,jan,57.6
30271934,3,AR,1934,jan,53.2
30271935,3,AR,1935,jan,53.3
30271936,3,AR,1936,jan,46.5
30271937,3,AR,1937,jan,48.7
30271938,3,AR,1938,jan,51.3
30271939,3,AR,1939,jan,55.2
30271940,3,AR,1940,jan,36.9
30271941,3,AR,1941,jan,52.7
30271942,3,AR,1942,jan,49.3
30271943,3,AR,1943,jan,53.7
30271944,3,AR,1944,jan,51.4
30271945,3,AR,1945,jan,48.9
30271946,3,AR,1946,jan,49.2
30271947,3,AR,1947,jan,50.5
30271948,3,AR,1948,jan,42
30271949,3,AR,1949,jan,49.8
30271950,3,AR,1950,jan,56.6
30271951,3,AR,1951,jan,52
30271952,3,AR,1952,jan,56.4
30271953,3,AR,1953,jan,55.3
30271954,3,AR,1954,jan,51.4
30271955,3,AR,1955,jan,50.7
30271956,3,AR,1956,jan,48.2
30271957,3,AR,1957,jan,47.1
30271958,3,AR,1958,jan,48.6
30271959,3,AR,1959,jan,48.4
30271960,3,AR,1960,jan,47.7
30271961,3,AR,1961,jan,48
30271962,3,AR,1962,jan,46.1
30271963,3,AR,1963,jan,44.5
30271964,3,AR,1964,jan,53.2
30271965,3,AR,1965,jan,53.8
30271966,3,AR,1966,jan,43.6
30271967,3,AR,1967,jan,52.9
30271968,3,AR,1968,jan,45.7
30271969,3,AR,1969,jan,49.8
30271970,3,AR,1970,jan,44.4
30271971,3,AR,1971,jan,50.2
30271972,3,AR,1972,jan,51.4
30271973,3,AR,1973,jan,46.7
30271974,3,AR,1974,jan,48.6
30271975,3,AR,1975,jan,53.6
30271976,3,AR,1976,jan,50.2
30271977,3,AR,1977,jan,37.4
30271978,3,AR,1978,jan,37.7
30271979,3,AR,1979,jan,35.6
30271980,3,AR,1980,jan,49.4
30271981,3,AR,1981,jan,49.7
30271982,3,AR,1982,jan,46.7
30271983,3,AR,1983,jan,46.8
30271984,3,AR,1984,jan,44.8
30271985,3,AR,1985,jan,41.8
30271986,3,AR,1986,jan,54.8
30271987,3,AR,1987,jan,48.2
30271988,3,AR,1988,jan,44.4
30271989,3,AR,1989,jan,54.6
30271990,3,AR,1990,jan,56.5
30271991,3,AR,1991,jan,44.6
30271992,3,AR,1992,jan,50.3
30271993,3,AR,1993,jan,48.2
30271994,3,AR,1994,jan,45.2
30271995,3,AR,1995,jan,50.3
30271996,3,AR,1996,jan,49.2
30271997,3,AR,1997,jan,48.3
30271998,3,AR,1998,jan,52.4
30271999,3,AR,1999,jan,52.9
30272000,3,AR,2000,jan,51.8
30272001,3,AR,2001,jan,46.5
30272002,3,AR,2002,jan,53.5
30272003,3,AR,2003,jan,47.3
30272004,3,AR,2004,jan,51.1
30272005,3,AR,2005,jan,53.3
30272006,3,AR,2006,jan,59.1
30272007,3,AR,2007,jan,48.7
30272008,3,AR,2008,jan,49.3
30272009,3,AR,2009,jan,48.9
30272010,3,AR,2010,jan,45.4
30272011,3,AR,2011,jan,47.6
30272012,3,AR,2012,jan,55.8
30272013,3,AR,2013,jan,51.6
30272014,3,AR,2014,jan,47.4
30272015,3,AR,2015,jan,49.2
30272016,3,AR,2016,jan,49.4
30272017,3,AR,2017,jan,54.3
30272018,3,AR,2018,jan,46.1
30272019,3,AR,2019,jan,49.5
40271895,4,CA,1895,jan,47.4
40271896,4,CA,1896,jan,53.9
40271897,4,CA,1897,jan,49.8
40271898,4,CA,1898,jan,46.6
40271899,4,CA,1899,jan,52.7
40271900,4,CA,1900,jan,54.1
40271901,4,CA,1901,jan,50.4
40271902,4,CA,1902,jan,52
40271903,4,CA,1903,jan,51.7
40271904,4,CA,1904,jan,52.9
40271905,4,CA,1905,jan,54.6
40271906,4,CA,1906,jan,54
40271907,4,CA,1907,jan,47.1
40271908,4,CA,1908,jan,52.7
40271909,4,CA,1909,jan,52.2
40271910,4,CA,1910,jan,47.5
40271911,4,CA,1911,jan,51.9
40271912,4,CA,1912,jan,53.9
40271913,4,CA,1913,jan,48.7
40271914,4,CA,1914,jan,52
40271915,4,CA,1915,jan,50.2
40271916,4,CA,1916,jan,44.8
40271917,4,CA,1917,jan,46.5
40271918,4,CA,1918,jan,53.9
40271919,4,CA,1919,jan,54.4
40271920,4,CA,1920,jan,55.5
40271921,4,CA,1921,jan,50
40271922,4,CA,1922,jan,47.6
40271923,4,CA,1923,jan,51.8
40271924,4,CA,1924,jan,53.1
40271925,4,CA,1925,jan,53.4
40271926,4,CA,1926,jan,52.8
40271927,4,CA,1927,jan,53.1
40271928,4,CA,1928,jan,54.1
40271929,4,CA,1929,jan,49.6
40271930,4,CA,1930,jan,48.3
40271931,4,CA,1931,jan,53.6
40271932,4,CA,1932,jan,47.9
40271933,4,CA,1933,jan,47.5
40271934,4,CA,1934,jan,55.7
40271935,4,CA,1935,jan,50.4
40271936,4,CA,1936,jan,54.4
40271937,4,CA,1937,jan,40.9
40271938,4,CA,1938,jan,54.3
40271939,4,CA,1939,jan,52.7
40271940,4,CA,1940,jan,53.3
40271941,4,CA,1941,jan,52.6
40271942,4,CA,1942,jan,52.4
40271943,4,CA,1943,jan,53.6
40271944,4,CA,1944,jan,51.8
40271945,4,CA,1945,jan,52.5
40271946,4,CA,1946,jan,53.1
40271947,4,CA,1947,jan,51.8
40271948,4,CA,1948,jan,58.2
40271949,4,CA,1949,jan,42.1
40271950,4,CA,1950,jan,47
40271951,4,CA,1951,jan,51.3
40271952,4,CA,1952,jan,46.8
40271953,4,CA,1953,jan,56.4
40271954,4,CA,1954,jan,52
40271955,4,CA,1955,jan,47
40271956,4,CA,1956,jan,52.4
40271957,4,CA,1957,jan,47.9
40271958,4,CA,1958,jan,53.8
40271959,4,CA,1959,jan,55.5
40271960,4,CA,1960,jan,49.1
40271961,4,CA,1961,jan,55.6
40271962,4,CA,1962,jan,52.5
40271963,4,CA,1963,jan,52.3
40271964,4,CA,1964,jan,51
40271965,4,CA,1965,jan,52.5
40271966,4,CA,1966,jan,50.9
40271967,4,CA,1967,jan,53.5
40271968,4,CA,1968,jan,52.3
40271969,4,CA,1969,jan,50.6
40271970,4,CA,1970,jan,53.2
40271971,4,CA,1971,jan,52.8
40271972,4,CA,1972,jan,50.3
40271973,4,CA,1973,jan,49.3
40271974,4,CA,1974,jan,50.1
40271975,4,CA,1975,jan,53.7
40271976,4,CA,1976,jan,56.9
40271977,4,CA,1977,jan,51.1
40271978,4,CA,1978,jan,52.7
40271979,4,CA,1979,jan,48.3
40271980,4,CA,1980,jan,54.1
40271981,4,CA,1981,jan,56.2
40271982,4,CA,1982,jan,50
40271983,4,CA,1983,jan,53.4
40271984,4,CA,1984,jan,55.7
40271985,4,CA,1985,jan,51.5
40271986,4,CA,1986,jan,58.6
40271987,4,CA,1987,jan,51.5
40271988,4,CA,1988,jan,52.2
40271989,4,CA,1989,jan,51.8
40271990,4,CA,1990,jan,53.6
40271991,4,CA,1991,jan,54.6
40271992,4,CA,1992,jan,53.1
40271993,4,CA,1993,jan,49.6
40271994,4,CA,1994,jan,56.9
40271995,4,CA,1995,jan,51.1
40271996,4,CA,1996,jan,55.2
40271997,4,CA,1997,jan,52.9
40271998,4,CA,1998,jan,53.4
40271999,4,CA,1999,jan,55.4
40272000,4,CA,2000,jan,54.9
40272001,4,CA,2001,jan,52.6
40272002,4,CA,2002,jan,52.5
40272003,4,CA,2003,jan,60.1
40272004,4,CA,2004,jan,53
40272005,4,CA,2005,jan,52.4
40272006,4,CA,2006,jan,54.2
40272007,4,CA,2007,jan,53.6
40272008,4,CA,2008,jan,49.7
40272009,4,CA,2009,jan,58.2
40272010,4,CA,2010,jan,53.7
40272011,4,CA,2011,jan,55.7
40272012,4,CA,2012,jan,58.6
40272013,4,CA,2013,jan,53.2
40272014,4,CA,2014,jan,63
40272015,4,CA,2015,jan,59.4
40272016,4,CA,2016,jan,52.9
40272017,4,CA,2017,jan,50.3
40272018,4,CA,2018,jan,58.6
40272019,4,CA,2019,jan,55.2
50271895,5,CO,1895,jan,33.6
50271896,5,CO,1896,jan,41.2
50271897,5,CO,1897,jan,34.2
50271898,5,CO,1898,jan,32.6
50271899,5,CO,1899,jan,34
50271900,5,CO,1900,jan,40.8
50271901,5,CO,1901,jan,39.4
50271902,5,CO,1902,jan,38.4
50271903,5,CO,1903,jan,37.5
50271904,5,CO,1904,jan,36.6
50271905,5,CO,1905,jan,33.9
50271906,5,CO,1906,jan,39.5
50271907,5,CO,1907,jan,38.9
50271908,5,CO,1908,jan,38
50271909,5,CO,1909,jan,38.8
50271910,5,CO,1910,jan,35.1
50271911,5,CO,1911,jan,42.3
50271912,5,CO,1912,jan,34
50271913,5,CO,1913,jan,33.6
50271914,5,CO,1914,jan,36.9
50271915,5,CO,1915,jan,33.3
50271916,5,CO,1916,jan,32
50271917,5,CO,1917,jan,32.5
50271918,5,CO,1918,jan,30.6
50271919,5,CO,1919,jan,33.3
50271920,5,CO,1920,jan,38.4
50271921,5,CO,1921,jan,38.6
50271922,5,CO,1922,jan,33.2
50271923,5,CO,1923,jan,42.7
50271924,5,CO,1924,jan,33
50271925,5,CO,1925,jan,31.6
50271926,5,CO,1926,jan,34
50271927,5,CO,1927,jan,40.7
50271928,5,CO,1928,jan,40.9
50271929,5,CO,1929,jan,33.1
50271930,5,CO,1930,jan,26.8
50271931,5,CO,1931,jan,38.3
50271932,5,CO,1932,jan,30.4
50271933,5,CO,1933,jan,37.6
50271934,5,CO,1934,jan,42.5
50271935,5,CO,1935,jan,43.3
50271936,5,CO,1936,jan,35.8
50271937,5,CO,1937,jan,26.4
50271938,5,CO,1938,jan,37.8
50271939,5,CO,1939,jan,36.5
50271940,5,CO,1940,jan,30.3
50271941,5,CO,1941,jan,36.4
50271942,5,CO,1942,jan,34.9
50271943,5,CO,1943,jan,39.6
50271944,5,CO,1944,jan,35.9
50271945,5,CO,1945,jan,38.2
50271946,5,CO,1946,jan,38.3
50271947,5,CO,1947,jan,36.8
50271948,5,CO,1948,jan,35.1
50271949,5,CO,1949,jan,27.1
50271950,5,CO,1950,jan,38
50271951,5,CO,1951,jan,35.6
50271952,5,CO,1952,jan,37.3
50271953,5,CO,1953,jan,43.9
50271954,5,CO,1954,jan,41
50271955,5,CO,1955,jan,34.2
50271956,5,CO,1956,jan,41.3
50271957,5,CO,1957,jan,33.8
50271958,5,CO,1958,jan,38.6
50271959,5,CO,1959,jan,37.8
50271960,5,CO,1960,jan,33.4
50271961,5,CO,1961,jan,39.3
50271962,5,CO,1962,jan,31.8
50271963,5,CO,1963,jan,30.2
50271964,5,CO,1964,jan,37.1
50271965,5,CO,1965,jan,40.1
50271966,5,CO,1966,jan,33.4
50271967,5,CO,1967,jan,39.3
50271968,5,CO,1968,jan,36.3
50271969,5,CO,1969,jan,40.7
50271970,5,CO,1970,jan,37.4
50271971,5,CO,1971,jan,37.9
50271972,5,CO,1972,jan,37.9
50271973,5,CO,1973,jan,31.2
50271974,5,CO,1974,jan,31.3
50271975,5,CO,1975,jan,35.8
50271976,5,CO,1976,jan,37.4
50271977,5,CO,1977,jan,35.3
50271978,5,CO,1978,jan,34
50271979,5,CO,1979,jan,26
50271980,5,CO,1980,jan,34.3
50271981,5,CO,1981,jan,45.4
50271982,5,CO,1982,jan,37.2
50271983,5,CO,1983,jan,39.7
50271984,5,CO,1984,jan,32
50271985,5,CO,1985,jan,33.2
50271986,5,CO,1986,jan,45.4
50271987,5,CO,1987,jan,37.4
50271988,5,CO,1988,jan,31.1
50271989,5,CO,1989,jan,39
50271990,5,CO,1990,jan,39.1
50271991,5,CO,1991,jan,34.3
50271992,5,CO,1992,jan,37.7
50271993,5,CO,1993,jan,34.6
50271994,5,CO,1994,jan,39.8
50271995,5,CO,1995,jan,38.8
50271996,5,CO,1996,jan,37.9
50271997,5,CO,1997,jan,36.6
50271998,5,CO,1998,jan,40.2
50271999,5,CO,1999,jan,41.7
50272000,5,CO,2000,jan,41
50272001,5,CO,2001,jan,37.6
50272002,5,CO,2002,jan,38.4
50272003,5,CO,2003,jan,44.6
50272004,5,CO,2004,jan,39.3
50272005,5,CO,2005,jan,41.4
50272006,5,CO,2006,jan,43.5
50272007,5,CO,2007,jan,31.9
50272008,5,CO,2008,jan,33.4
50272009,5,CO,2009,jan,41.1
50272010,5,CO,2010,jan,38.9
50272011,5,CO,2011,jan,37.1
50272012,5,CO,2012,jan,43
50272013,5,CO,2013,jan,36.7
50272014,5,CO,2014,jan,39.8
50272015,5,CO,2015,jan,41.1
50272016,5,CO,2016,jan,38.1
50272017,5,CO,2017,jan,36.2
50272018,5,CO,2018,jan,43.7
50272019,5,CO,2019,jan,38.5
60271895,6,CT,1895,jan,31.8
60271896,6,CT,1896,jan,29.6
60271897,6,CT,1897,jan,33.6
60271898,6,CT,1898,jan,34.2
60271899,6,CT,1899,jan,34.8
60271900,6,CT,1900,jan,36.5
60271901,6,CT,1901,jan,33.3
60271902,6,CT,1902,jan,32.6
60271903,6,CT,1903,jan,34.4
60271904,6,CT,1904,jan,26.8
60271905,6,CT,1905,jan,30.3
60271906,6,CT,1906,jan,40
60271907,6,CT,1907,jan,34.5
60271908,6,CT,1908,jan,36.1
60271909,6,CT,1909,jan,36.4
60271910,6,CT,1910,jan,35.3
60271911,6,CT,1911,jan,36.9
60271912,6,CT,1912,jan,25.8
60271913,6,CT,1913,jan,44
60271914,6,CT,1914,jan,33.9
60271915,6,CT,1915,jan,36.3
60271916,6,CT,1916,jan,39.1
60271917,6,CT,1917,jan,35
60271918,6,CT,1918,jan,24.5
60271919,6,CT,1919,jan,37.6
60271920,6,CT,1920,jan,27.3
60271921,6,CT,1921,jan,37.4
60271922,6,CT,1922,jan,31.8
60271923,6,CT,1923,jan,31
60271924,6,CT,1924,jan,37.6
60271925,6,CT,1925,jan,32
60271926,6,CT,1926,jan,35.4
60271927,6,CT,1927,jan,33.6
60271928,6,CT,1928,jan,37
60271929,6,CT,1929,jan,33.7
60271930,6,CT,1930,jan,35.4
60271931,6,CT,1931,jan,34.2
60271932,6,CT,1932,jan,44
60271933,6,CT,1933,jan,42.6
60271934,6,CT,1934,jan,36.6
60271935,6,CT,1935,jan,31.4
60271936,6,CT,1936,jan,32
60271937,6,CT,1937,jan,42.5
60271938,6,CT,1938,jan,33.7
60271939,6,CT,1939,jan,33.2
60271940,6,CT,1940,jan,26.5
60271941,6,CT,1941,jan,30.3
60271942,6,CT,1942,jan,33
60271943,6,CT,1943,jan,31.1
60271944,6,CT,1944,jan,35.3
60271945,6,CT,1945,jan,28.8
60271946,6,CT,1946,jan,35
60271947,6,CT,1947,jan,39.1
60271948,6,CT,1948,jan,28.4
60271949,6,CT,1949,jan,39.8
60271950,6,CT,1950,jan,42.1
60271951,6,CT,1951,jan,38.7
60271952,6,CT,1952,jan,38
60271953,6,CT,1953,jan,39.2
60271954,6,CT,1954,jan,32.5
60271955,6,CT,1955,jan,32.8
60271956,6,CT,1956,jan,33.5
60271957,6,CT,1957,jan,30.3
60271958,6,CT,1958,jan,33.8
60271959,6,CT,1959,jan,34.6
60271960,6,CT,1960,jan,35
60271961,6,CT,1961,jan,30
60271962,6,CT,1962,jan,35.2
60271963,6,CT,1963,jan,33
60271964,6,CT,1964,jan,36.8
60271965,6,CT,1965,jan,31.6
60271966,6,CT,1966,jan,33.4
60271967,6,CT,1967,jan,39.2
60271968,6,CT,1968,jan,30
60271969,6,CT,1969,jan,32.6
60271970,6,CT,1970,jan,27.3
60271971,6,CT,1971,jan,30.3
60271972,6,CT,1972,jan,37.6
60271973,6,CT,1973,jan,38.3
60271974,6,CT,1974,jan,37
60271975,6,CT,1975,jan,39
60271976,6,CT,1976,jan,30.5
60271977,6,CT,1977,jan,26.8
60271978,6,CT,1978,jan,32
60271979,6,CT,1979,jan,34.6
60271980,6,CT,1980,jan,35.9
60271981,6,CT,1981,jan,27.8
60271982,6,CT,1982,jan,27.9
60271983,6,CT,1983,jan,35.4
60271984,6,CT,1984,jan,31.7
60271985,6,CT,1985,jan,30.5
60271986,6,CT,1986,jan,36.8
60271987,6,CT,1987,jan,34.3
60271988,6,CT,1988,jan,32.8
60271989,6,CT,1989,jan,39.4
60271990,6,CT,1990,jan,42.3
60271991,6,CT,1991,jan,36.1
60271992,6,CT,1992,jan,37.4
60271993,6,CT,1993,jan,37.4
60271994,6,CT,1994,jan,29.2
60271995,6,CT,1995,jan,39.6
60271996,6,CT,1996,jan,34.6
60271997,6,CT,1997,jan,35.7
60271998,6,CT,1998,jan,40.4
60271999,6,CT,1999,jan,37.2
60272000,6,CT,2000,jan,34.1
60272001,6,CT,2001,jan,35.7
60272002,6,CT,2002,jan,41.9
60272003,6,CT,2003,jan,29.2
60272004,6,CT,2004,jan,26.9
60272005,6,CT,2005,jan,32.8
60272006,6,CT,2006,jan,42.7
60272007,6,CT,2007,jan,39.6
