id,st_code,state,year,month,temp
10021895,01,AL,1895,jan,43.1
10021896,01,AL,1896,jan,43.5
10021897,01,AL,1897,jan,41.8
10021898,01,AL,1898,jan,49
10021899,01,AL,1899,jan,43.8
10021900,01,AL,1900,jan,43.6
10021901,01,AL,1901,jan,46
10021902,01,AL,1902,jan,43.2
10021903,01,AL,1903,jan,43.4
10021904,01,AL,1904,jan,41.1
10021905,01,AL,1905,jan,38.6
10021906,01,AL,1906,jan,46.2
10021907,01,AL,1907,jan,53.6
10021908,01,AL,1908,jan,43.4
10021909,01,AL,1909,jan,49.6
10021910,01,AL,1910,jan,45.3
10021911,01,AL,1911,jan,49.9
10021912,01,AL,1912,jan,40.2
10021913,01,AL,1913,jan,51.2
10021914,01,AL,1914,jan,47
10021915,01,AL,1915,jan,42.5
10021916,01,AL,1916,jan,51.8
10021917,01,AL,1917,jan,49.7
10021918,01,AL,1918,jan,37.4
10021919,01,AL,1919,jan,44
10021920,01,AL,1920,jan,46.9
10021921,01,AL,1921,jan,49.3
10021922,01,AL,1922,jan,46.4
10021923,01,AL,1923,jan,50.9
10021924,01,AL,1924,jan,40.6
10021925,01,AL,1925,jan,47.1
10021926,01,AL,1926,jan,43.8
10021927,01,AL,1927,jan,47.8
10021928,01,AL,1928,jan,44
10021929,01,AL,1929,jan,48.1
10021930,01,AL,1930,jan,44.8
10021931,01,AL,1931,jan,43.7
10021932,01,AL,1932,jan,51.9
10021933,01,AL,1933,jan,51.4
10021934,01,AL,1934,jan,48.3
10021935,01,AL,1935,jan,46.7
10021936,01,AL,1936,jan,43.1
10021937,01,AL,1937,jan,57
10021938,01,AL,1938,jan,46.2
10021939,01,AL,1939,jan,48.8
10021940,01,AL,1940,jan,32.1
10021941,01,AL,1941,jan,46.2
10021942,01,AL,1942,jan,42.5
10021943,01,AL,1943,jan,47.7
10021944,01,AL,1944,jan,45.2
10021945,01,AL,1945,jan,44.8
10021946,01,AL,1946,jan,46.5
10021947,01,AL,1947,jan,49.3
10021948,01,AL,1948,jan,38.5
10021949,01,AL,1949,jan,52.7
10021950,01,AL,1950,jan,58.9
10021951,01,AL,1951,jan,46.8
10021952,01,AL,1952,jan,52.4
10021953,01,AL,1953,jan,49
10021954,01,AL,1954,jan,46.9
10021955,01,AL,1955,jan,44
10021956,01,AL,1956,jan,42.2
10021957,01,AL,1957,jan,48.4
10021958,01,AL,1958,jan,39.7
10021959,01,AL,1959,jan,43.1
10021960,01,AL,1960,jan,44.5
10021961,01,AL,1961,jan,39.2
10021962,01,AL,1962,jan,42.6
10021963,01,AL,1963,jan,39.1
10021964,01,AL,1964,jan,42.4
10021965,01,AL,1965,jan,46.5
10021966,01,AL,1966,jan,40
10021967,01,AL,1967,jan,45.4
10021968,01,AL,1968,jan,42.3
10021969,01,AL,1969,jan,43.3
10021970,01,AL,1970,jan,38
10021971,01,AL,1971,jan,45
10021972,01,AL,1972,jan,49.1
10021973,01,AL,1973,jan,43.2
10021974,01,AL,1974,jan,55
10021975,01,AL,1975,jan,49
10021976,01,AL,1976,jan,40.6
10021977,01,AL,1977,jan,33.3
10021978,01,AL,1978,jan,35.6
10021979,01,AL,1979,jan,37.8
10021980,01,AL,1980,jan,46.7
10021981,01,AL,1981,jan,39.5
10021982,01,AL,1982,jan,42.9
10021983,01,AL,1983,jan,42.1
10021984,01,AL,1984,jan,40.3
10021985,01,AL,1985,jan,37.2
10021986,01,AL,1986,jan,43.1
10021987,01,AL,1987,jan,43
10021988,01,AL,1988,jan,40.7
10021989,01,AL,1989,jan,50.6
10021990,01,AL,1990,jan,49.8
10021991,01,AL,1991,jan,45.8
10021992,01,AL,1992,jan,44.1
10021993,01,AL,1993,jan,48.8
10021994,01,AL,1994,jan,40.8
10021995,01,AL,1995,jan,45.4
10021996,01,AL,1996,jan,43.5
10021997,01,AL,1997,jan,45.9
10021998,01,AL,1998,jan,47.8
10021999,01,AL,1999,jan,49.4
10022000,01,AL,2000,jan,46.5
10022001,01,AL,2001,jan,41.2
10022002,01,AL,2002,jan,46.8
10022003,01,AL,2003,jan,40
10022004,01,AL,2004,jan,44.2
10022005,01,AL,2005,jan,49.2
10022006,01,AL,2006,jan,51.1
10022007,01,AL,2007,jan,46.7
10022008,01,AL,2008,jan,43
10022009,01,AL,2009,jan,45.3
10022010,01,AL,2010,jan,40
10022011,01,AL,2011,jan,41.1
10022012,01,AL,2012,jan,50.1
10022013,01,AL,2013,jan,50
10022014,01,AL,2014,jan,37.3
10022015,01,AL,2015,jan,43.6
10022016,01,AL,2016,jan,43
10022017,01,AL,2017,jan,52.4
10022018,01,AL,2018,jan,40.4
10022019,01,AL,2019,jan,46.6
20021895,02,AZ,1895,jan,40.4
20021896,02,AZ,1896,jan,44.6
20021897,02,AZ,1897,jan,41.2
20021898,02,AZ,1898,jan,35.1
20021899,02,AZ,1899,jan,38
20021900,02,AZ,1900,jan,45.5
20021901,02,AZ,1901,jan,41.5
20021902,02,AZ,1902,jan,41.9
20021903,02,AZ,1903,jan,41.4
20021904,02,AZ,1904,jan,37.7
20021905,02,AZ,1905,jan,43.1
20021906,02,AZ,1906,jan,39
20021907,02,AZ,1907,jan,42.2
20021908,02,AZ,1908,jan,42.9
20021909,02,AZ,1909,jan,45.4
20021910,02,AZ,1910,jan,40.4
20021911,02,AZ,1911,jan,45.3
20021912,02,AZ,1912,jan,41.4
20021913,02,AZ,1913,jan,35.7
20021914,02,AZ,1914,jan,43.8
20021915,02,AZ,1915,jan,38.3
20021916,02,AZ,1916,jan,40.2
20021917,02,AZ,1917,jan,36.8
20021918,02,AZ,1918,jan,38.8
20021919,02,AZ,1919,jan,35.7
20021920,02,AZ,1920,jan,41.4
20021921,02,AZ,1921,jan,41.8
20021922,02,AZ,1922,jan,37.6
20021923,02,AZ,1923,jan,44.4
20021924,02,AZ,1924,jan,37.8
20021925,02,AZ,1925,jan,36.7
20021926,02,AZ,1926,jan,38.2
20021927,02,AZ,1927,jan,44.1
20021928,02,AZ,1928,jan,41.8
20021929,02,AZ,1929,jan,38.5
20021930,02,AZ,1930,jan,38.3
20021931,02,AZ,1931,jan,39.5
20021932,02,AZ,1932,jan,34.3
20021933,02,AZ,1933,jan,35.3
20021934,02,AZ,1934,jan,42.3
20021935,02,AZ,1935,jan,42.2
20021936,02,AZ,1936,jan,41.1
20021937,02,AZ,1937,jan,28.4
20021938,02,AZ,1938,jan,43.2
20021939,02,AZ,1939,jan,40.5
20021940,02,AZ,1940,jan,42.8
20021941,02,AZ,1941,jan,42.1
20021942,02,AZ,1942,jan,41.1
20021943,02,AZ,1943,jan,42.2
20021944,02,AZ,1944,jan,39
20021945,02,AZ,1945,jan,40.7
20021946,02,AZ,1946,jan,38.8
20021947,02,AZ,1947,jan,38
20021948,02,AZ,1948,jan,41.2
20021949,02,AZ,1949,jan,31.9
20021950,02,AZ,1950,jan,39.5
20021951,02,AZ,1951,jan,40.6
20021952,02,AZ,1952,jan,40.4
20021953,02,AZ,1953,jan,45.2
20021954,02,AZ,1954,jan,42.3
20021955,02,AZ,1955,jan,37
20021956,02,AZ,1956,jan,45.6
20021957,02,AZ,1957,jan,42.6
20021958,02,AZ,1958,jan,41.4
20021959,02,AZ,1959,jan,43.2
20021960,02,AZ,1960,jan,36.1
20021961,02,AZ,1961,jan,42.1
20021962,02,AZ,1962,jan,38.8
20021963,02,AZ,1963,jan,37.3
20021964,02,AZ,1964,jan,37.4
20021965,02,AZ,1965,jan,43.3
20021966,02,AZ,1966,jan,37.8
20021967,02,AZ,1967,jan,40.2
20021968,02,AZ,1968,jan,38.6
20021969,02,AZ,1969,jan,44.7
20021970,02,AZ,1970,jan,40.8
20021971,02,AZ,1971,jan,41
20021972,02,AZ,1972,jan,41.2
20021973,02,AZ,1973,jan,37.3
20021974,02,AZ,1974,jan,39.9
20021975,02,AZ,1975,jan,40
20021976,02,AZ,1976,jan,41.7
20021977,02,AZ,1977,jan,39.6
20021978,02,AZ,1978,jan,43.1
20021979,02,AZ,1979,jan,36.5
20021980,02,AZ,1980,jan,44.1
20021981,02,AZ,1981,jan,45.8
20021982,02,AZ,1982,jan,41
20021983,02,AZ,1983,jan,42.6
20021984,02,AZ,1984,jan,42.4
20021985,02,AZ,1985,jan,40.4
20021986,02,AZ,1986,jan,47.5
20021987,02,AZ,1987,jan,39.9
20021988,02,AZ,1988,jan,40.3
20021989,02,AZ,1989,jan,39.4
20021990,02,AZ,1990,jan,40.8
20021991,02,AZ,1991,jan,40.7
20021992,02,AZ,1992,jan,39.6
20021993,02,AZ,1993,jan,43.5
20021994,02,AZ,1994,jan,43.2
20021995,02,AZ,1995,jan,42.1
20021996,02,AZ,1996,jan,44.2
20021997,02,AZ,1997,jan,42
20021998,02,AZ,1998,jan,43.8
20021999,02,AZ,1999,jan,45.4
20022000,02,AZ,2000,jan,45.8
20022001,02,AZ,2001,jan,40.3
20022002,02,AZ,2002,jan,42.3
20022003,02,AZ,2003,jan,48.8
20022004,02,AZ,2004,jan,42.8
20022005,02,AZ,2005,jan,45.1
20022006,02,AZ,2006,jan,44.1
20022007,02,AZ,2007,jan,39
20022008,02,AZ,2008,jan,39.8
20022009,02,AZ,2009,jan,45.2
20022010,02,AZ,2010,jan,42.2
20022011,02,AZ,2011,jan,41.5
20022012,02,AZ,2012,jan,45.3
20022013,02,AZ,2013,jan,38.6
20022014,02,AZ,2014,jan,46.5
20022015,02,AZ,2015,jan,45.1
20022016,02,AZ,2016,jan,41.8
20022017,02,AZ,2017,jan,42.3
20022018,02,AZ,2018,jan,47.6
20022019,02,AZ,2019,jan,42.4
30021895,03,AR,1895,jan,36.1
30021896,03,AR,1896,jan,40.2
30021897,03,AR,1897,jan,37.7
30021898,03,AR,1898,jan,43.8
30021899,03,AR,1899,jan,38.2
30021900,03,AR,1900,jan,42.1
30021901,03,AR,1901,jan,44
30021902,03,AR,1902,jan,36.8
30021903,03,AR,1903,jan,38.8
30021904,03,AR,1904,jan,37.4
30021905,03,AR,1905,jan,31.9
30021906,03,AR,1906,jan,41.4
30021907,03,AR,1907,jan,48.4
30021908,03,AR,1908,jan,40.3
30021909,03,AR,1909,jan,42.8
30021910,03,AR,1910,jan,40.8
30021911,03,AR,1911,jan,46.3
30021912,03,AR,1912,jan,32.9
30021913,03,AR,1913,jan,42.4
30021914,03,AR,1914,jan,44.7
30021915,03,AR,1915,jan,37.5
30021916,03,AR,1916,jan,42.8
30021917,03,AR,1917,jan,42.3
30021918,03,AR,1918,jan,26.2
30021919,03,AR,1919,jan,40.1
30021920,03,AR,1920,jan,38.2
30021921,03,AR,1921,jan,45.5
30021922,03,AR,1922,jan,37.7
30021923,03,AR,1923,jan,47
30021924,03,AR,1924,jan,34.7
30021925,03,AR,1925,jan,39
30021926,03,AR,1926,jan,39.3
30021927,03,AR,1927,jan,41
30021928,03,AR,1928,jan,41
30021929,03,AR,1929,jan,37.9
30021930,03,AR,1930,jan,32.4
30021931,03,AR,1931,jan,41
30021932,03,AR,1932,jan,45
30021933,03,AR,1933,jan,47.4
30021934,03,AR,1934,jan,43.3
30021935,03,AR,1935,jan,42.4
30021936,03,AR,1936,jan,35.8
30021937,03,AR,1937,jan,40.6
30021938,03,AR,1938,jan,40.9
30021939,03,AR,1939,jan,44.1
30021940,03,AR,1940,jan,26.8
30021941,03,AR,1941,jan,42.3
30021942,03,AR,1942,jan,36.9
30021943,03,AR,1943,jan,40.8
30021944,03,AR,1944,jan,41
30021945,03,AR,1945,jan,39
30021946,03,AR,1946,jan,40
30021947,03,AR,1947,jan,41.7
30021948,03,AR,1948,jan,32.4
30021949,03,AR,1949,jan,41.3
30021950,03,AR,1950,jan,47
30021951,03,AR,1951,jan,40.7
30021952,03,AR,1952,jan,46.5
30021953,03,AR,1953,jan,44.4
30021954,03,AR,1954,jan,40.6
30021955,03,AR,1955,jan,40.4
30021956,03,AR,1956,jan,37.5
30021957,03,AR,1957,jan,38.2
30021958,03,AR,1958,jan,37.9
30021959,03,AR,1959,jan,37.6
30021960,03,AR,1960,jan,39.5
30021961,03,AR,1961,jan,36
30021962,03,AR,1962,jan,35.3
30021963,03,AR,1963,jan,32.9
30021964,03,AR,1964,jan,40.3
30021965,03,AR,1965,jan,42.5
30021966,03,AR,1966,jan,34.7
30021967,03,AR,1967,jan,41.4
30021968,03,AR,1968,jan,37.4
30021969,03,AR,1969,jan,40.2
30021970,03,AR,1970,jan,33.7
30021971,03,AR,1971,jan,39.4
30021972,03,AR,1972,jan,40.7
30021973,03,AR,1973,jan,37.9
30021974,03,AR,1974,jan,40.6
30021975,03,AR,1975,jan,43
30021976,03,AR,1976,jan,38.3
30021977,03,AR,1977,jan,27.5
30021978,03,AR,1978,jan,29.4
30021979,03,AR,1979,jan,27.6
30021980,03,AR,1980,jan,40.5
30021981,03,AR,1981,jan,38
30021982,03,AR,1982,jan,35.3
30021983,03,AR,1983,jan,38.2
30021984,03,AR,1984,jan,34
30021985,03,AR,1985,jan,32
30021986,03,AR,1986,jan,41.3
30021987,03,AR,1987,jan,38.5
30021988,03,AR,1988,jan,34.8
30021989,03,AR,1989,jan,44.3
30021990,03,AR,1990,jan,45.6
30021991,03,AR,1991,jan,37.2
30021992,03,AR,1992,jan,40.8
30021993,03,AR,1993,jan,39.4
30021994,03,AR,1994,jan,36.6
30021995,03,AR,1995,jan,41.1
30021996,03,AR,1996,jan,38.2
30021997,03,AR,1997,jan,38.6
30021998,03,AR,1998,jan,44.3
30021999,03,AR,1999,jan,42.6
30022000,03,AR,2000,jan,41.8
30022001,03,AR,2001,jan,37
30022002,03,AR,2002,jan,42.5
30022003,03,AR,2003,jan,36.8
30022004,03,AR,2004,jan,41
30022005,03,AR,2005,jan,44.7
30022006,03,AR,2006,jan,47.5
30022007,03,AR,2007,jan,39.9
30022008,03,AR,2008,jan,39
30022009,03,AR,2009,jan,38.4
30022010,03,AR,2010,jan,36.5
30022011,03,AR,2011,jan,37.6
30022012,03,AR,2012,jan,44.6
30022013,03,AR,2013,jan,42.1
30022014,03,AR,2014,jan,35.2
30022015,03,AR,2015,jan,38.6
30022016,03,AR,2016,jan,39.5
30022017,03,AR,2017,jan,45.2
30022018,03,AR,2018,jan,35.7
30022019,03,AR,2019,jan,40.8
40021895,04,CA,1895,jan,40.5
40021896,04,CA,1896,jan,45.5
40021897,04,CA,1897,jan,42
40021898,04,CA,1898,jan,37.4
40021899,04,CA,1899,jan,43.9
40021900,04,CA,1900,jan,45.6
40021901,04,CA,1901,jan,41.5
40021902,04,CA,1902,jan,41.5
40021903,04,CA,1903,jan,42
40021904,04,CA,1904,jan,41.6
40021905,04,CA,1905,jan,45.7
40021906,04,CA,1906,jan,43.8
40021907,04,CA,1907,jan,40
40021908,04,CA,1908,jan,43.8
40021909,04,CA,1909,jan,45.1
40021910,04,CA,1910,jan,38.8
40021911,04,CA,1911,jan,43
40021912,04,CA,1912,jan,43.8
40021913,04,CA,1913,jan,38.8
40021914,04,CA,1914,jan,44.4
40021915,04,CA,1915,jan,41.4
40021916,04,CA,1916,jan,38.1
40021917,04,CA,1917,jan,36.6
40021918,04,CA,1918,jan,42.9
40021919,04,CA,1919,jan,42.5
40021920,04,CA,1920,jan,44.4
40021921,04,CA,1921,jan,41.2
40021922,04,CA,1922,jan,37.5
40021923,04,CA,1923,jan,42.2
40021924,04,CA,1924,jan,41
40021925,04,CA,1925,jan,42.9
40021926,04,CA,1926,jan,41.7
40021927,04,CA,1927,jan,43.5
40021928,04,CA,1928,jan,43.5
40021929,04,CA,1929,jan,39.8
40021930,04,CA,1930,jan,39.9
40021931,04,CA,1931,jan,43.5
40021932,04,CA,1932,jan,38.9
40021933,04,CA,1933,jan,38.3
40021934,04,CA,1934,jan,45.3
40021935,04,CA,1935,jan,41.7
40021936,04,CA,1936,jan,44.6
40021937,04,CA,1937,jan,32
40021938,04,CA,1938,jan,44.5
40021939,04,CA,1939,jan,42.8
40021940,04,CA,1940,jan,45.4
40021941,04,CA,1941,jan,44.6
40021942,04,CA,1942,jan,43
40021943,04,CA,1943,jan,43.2
40021944,04,CA,1944,jan,41.9
40021945,04,CA,1945,jan,42.4
40021946,04,CA,1946,jan,42.1
40021947,04,CA,1947,jan,40.2
40021948,04,CA,1948,jan,45.4
40021949,04,CA,1949,jan,32.2
40021950,04,CA,1950,jan,37.6
40021951,04,CA,1951,jan,42.2
40021952,04,CA,1952,jan,38.7
40021953,04,CA,1953,jan,47
40021954,04,CA,1954,jan,42.7
40021955,04,CA,1955,jan,38
40021956,04,CA,1956,jan,44.4
40021957,04,CA,1957,jan,38.7
40021958,04,CA,1958,jan,44
40021959,04,CA,1959,jan,45.7
40021960,04,CA,1960,jan,40.3
40021961,04,CA,1961,jan,44.3
40021962,04,CA,1962,jan,41.3
40021963,04,CA,1963,jan,40.5
40021964,04,CA,1964,jan,41
40021965,04,CA,1965,jan,43.6
40021966,04,CA,1966,jan,40.8
40021967,04,CA,1967,jan,43.5
40021968,04,CA,1968,jan,41.7
40021969,04,CA,1969,jan,42.8
40021970,04,CA,1970,jan,44.7
40021971,04,CA,1971,jan,42.8
40021972,04,CA,1972,jan,39.9
40021973,04,CA,1973,jan,40.2
40021974,04,CA,1974,jan,41.5
40021975,04,CA,1975,jan,42.5
40021976,04,CA,1976,jan,44.4
40021977,04,CA,1977,jan,41.3
40021978,04,CA,1978,jan,45.4
40021979,04,CA,1979,jan,40.1
40021980,04,CA,1980,jan,45.9
40021981,04,CA,1981,jan,46.7
40021982,04,CA,1982,jan,40.4
40021983,04,CA,1983,jan,44.2
40021984,04,CA,1984,jan,45.4
40021985,04,CA,1985,jan,41.7
40021986,04,CA,1986,jan,48.8
40021987,04,CA,1987,jan,41.4
40021988,04,CA,1988,jan,42.7
40021989,04,CA,1989,jan,40.9
40021990,04,CA,1990,jan,43.1
40021991,04,CA,1991,jan,43.6
40021992,04,CA,1992,jan,43.2
40021993,04,CA,1993,jan,41.3
40021994,04,CA,1994,jan,45.7
40021995,04,CA,1995,jan,44.7
40021996,04,CA,1996,jan,45.6
40021997,04,CA,1997,jan,44.5
40021998,04,CA,1998,jan,45.1
40021999,04,CA,1999,jan,45
40022000,04,CA,2000,jan,45.8
40022001,04,CA,2001,jan,42.3
40022002,04,CA,2002,jan,42.4
40022003,04,CA,2003,jan,50
40022004,04,CA,2004,jan,43.5
40022005,04,CA,2005,jan,44.1
40022006,04,CA,2006,jan,44.6
40022007,04,CA,2007,jan,41.5
40022008,04,CA,2008,jan,41.1
40022009,04,CA,2009,jan,46.9
40022010,04,CA,2010,jan,45.2
40022011,04,CA,2011,jan,45.2
40022012,04,CA,2012,jan,46.5
40022013,04,CA,2013,jan,42.1
40022014,04,CA,2014,jan,50.1
40022015,04,CA,2015,jan,48.6
40022016,04,CA,2016,jan,44.5
40022017,04,CA,2017,jan,42.2
40022018,04,CA,2018,jan,48.9
40022019,04,CA,2019,jan,46
50021895,05,CO,1895,jan,21.6
50021896,05,CO,1896,jan,27.4
50021897,05,CO,1897,jan,21.5
50021898,05,CO,1898,jan,19.4
50021899,05,CO,1899,jan,21.2
50021900,05,CO,1900,jan,28.3
50021901,05,CO,1901,jan,25.2
50021902,05,CO,1902,jan,24.6
50021903,05,CO,1903,jan,24.7
50021904,05,CO,1904,jan,21.8
50021905,05,CO,1905,jan,23.1
50021906,05,CO,1906,jan,25.5
50021907,05,CO,1907,jan,27.3
50021908,05,CO,1908,jan,24.5
50021909,05,CO,1909,jan,27.5
50021910,05,CO,1910,jan,23.2
50021911,05,CO,1911,jan,30
50021912,05,CO,1912,jan,21.3
50021913,05,CO,1913,jan,19.9
50021914,05,CO,1914,jan,26
50021915,05,CO,1915,jan,20.2
50021916,05,CO,1916,jan,21.1
50021917,05,CO,1917,jan,19.6
50021918,05,CO,1918,jan,18.6
50021919,05,CO,1919,jan,19.3
50021920,05,CO,1920,jan,25.7
50021921,05,CO,1921,jan,26.9
50021922,05,CO,1922,jan,19.5
50021923,05,CO,1923,jan,29.2
50021924,05,CO,1924,jan,18.9
50021925,05,CO,1925,jan,18.3
50021926,05,CO,1926,jan,21.8
50021927,05,CO,1927,jan,27.2
50021928,05,CO,1928,jan,27.2
50021929,05,CO,1929,jan,20.8
50021930,05,CO,1930,jan,14
50021931,05,CO,1931,jan,24.4
50021932,05,CO,1932,jan,18.4
50021933,05,CO,1933,jan,24
50021934,05,CO,1934,jan,29.3
50021935,05,CO,1935,jan,29
50021936,05,CO,1936,jan,23.6
50021937,05,CO,1937,jan,12.8
50021938,05,CO,1938,jan,25.7
50021939,05,CO,1939,jan,25
50021940,05,CO,1940,jan,19
50021941,05,CO,1941,jan,24.6
50021942,05,CO,1942,jan,21.2
50021943,05,CO,1943,jan,26.3
50021944,05,CO,1944,jan,22.4
50021945,05,CO,1945,jan,25.8
50021946,05,CO,1946,jan,23.9
50021947,05,CO,1947,jan,23.4
50021948,05,CO,1948,jan,22.5
50021949,05,CO,1949,jan,15.4
50021950,05,CO,1950,jan,24.1
50021951,05,CO,1951,jan,23.1
50021952,05,CO,1952,jan,25.1
50021953,05,CO,1953,jan,31.4
50021954,05,CO,1954,jan,28.7
50021955,05,CO,1955,jan,21.9
50021956,05,CO,1956,jan,29.3
50021957,05,CO,1957,jan,22.2
50021958,05,CO,1958,jan,24.8
50021959,05,CO,1959,jan,24.8
50021960,05,CO,1960,jan,21.4
50021961,05,CO,1961,jan,24.4
50021962,05,CO,1962,jan,18.4
50021963,05,CO,1963,jan,16.7
50021964,05,CO,1964,jan,23.3
50021965,05,CO,1965,jan,28.1
50021966,05,CO,1966,jan,20.3
50021967,05,CO,1967,jan,26.6
50021968,05,CO,1968,jan,22.9
50021969,05,CO,1969,jan,28.6
50021970,05,CO,1970,jan,24.9
50021971,05,CO,1971,jan,26
50021972,05,CO,1972,jan,24.7
50021973,05,CO,1973,jan,19.4
50021974,05,CO,1974,jan,19.6
50021975,05,CO,1975,jan,23.1
50021976,05,CO,1976,jan,23.8
50021977,05,CO,1977,jan,21.6
50021978,05,CO,1978,jan,23.4
50021979,05,CO,1979,jan,14.7
50021980,05,CO,1980,jan,24.1
50021981,05,CO,1981,jan,30.8
50021982,05,CO,1982,jan,24.2
50021983,05,CO,1983,jan,27.8
50021984,05,CO,1984,jan,19.3
50021985,05,CO,1985,jan,21.6
50021986,05,CO,1986,jan,31.7
50021987,05,CO,1987,jan,24.9
50021988,05,CO,1988,jan,19
50021989,05,CO,1989,jan,24.9
50021990,05,CO,1990,jan,26.4
50021991,05,CO,1991,jan,21.9
50021992,05,CO,1992,jan,24.7
50021993,05,CO,1993,jan,23.7
50021994,05,CO,1994,jan,26.8
50021995,05,CO,1995,jan,27
50021996,05,CO,1996,jan,24.4
50021997,05,CO,1997,jan,24.7
50021998,05,CO,1998,jan,28.2
50021999,05,CO,1999,jan,29.8
50022000,05,CO,2000,jan,29.1
50022001,05,CO,2001,jan,24.7
50022002,05,CO,2002,jan,25.4
50022003,05,CO,2003,jan,31.6
50022004,05,CO,2004,jan,26.2
50022005,05,CO,2005,jan,30.2
50022006,05,CO,2006,jan,29.9
50022007,05,CO,2007,jan,19.4
50022008,05,CO,2008,jan,20.9
50022009,05,CO,2009,jan,28.3
50022010,05,CO,2010,jan,26.1
50022011,05,CO,2011,jan,24
50022012,05,CO,2012,jan,29.4
50022013,05,CO,2013,jan,22.9
50022014,05,CO,2014,jan,26.4
50022015,05,CO,2015,jan,29.2
50022016,05,CO,2016,jan,25.6
50022017,05,CO,2017,jan,25.3
50022018,05,CO,2018,jan,29.7
50022019,05,CO,2019,jan,25.9
60021895,06,CT,1895,jan,22.8
60021896,06,CT,1896,jan,21.1
60021897,06,CT,1897,jan,24.5
60021898,06,CT,1898,jan,25.4
60021899,06,CT,1899,jan,24.6
60021900,06,CT,1900,jan,26.2
60021901,06,CT,1901,jan,24.4
60021902,06,CT,1902,jan,23
60021903,06,CT,1903,jan,25.2
60021904,06,CT,1904,jan,16.9
60021905,06,CT,1905,jan,21.2
60021906,06,CT,1906,jan,30.6
60021907,06,CT,1907,jan,24.6
60021908,06,CT,1908,jan,26.4
60021909,06,CT,1909,jan,27.2
60021910,06,CT,1910,jan,26.2
60021911,06,CT,1911,jan,27.9
60021912,06,CT,1912,jan,16.1
60021913,06,CT,1913,jan,34.2
60021914,06,CT,1914,jan,24.7
60021915,06,CT,1915,jan,28
60021916,06,CT,1916,jan,29
60021917,06,CT,1917,jan,25.6
60021918,06,CT,1918,jan,15.4
60021919,06,CT,1919,jan,28.9
60021920,06,CT,1920,jan,17.2
60021921,06,CT,1921,jan,26.8
60021922,06,CT,1922,jan,22.1
60021923,06,CT,1923,jan,21.6
60021924,06,CT,1924,jan,27.2
60021925,06,CT,1925,jan,22
60021926,06,CT,1926,jan,26.5
60021927,06,CT,1927,jan,24.6
60021928,06,CT,1928,jan,27.9
60021929,06,CT,1929,jan,24.3
60021930,06,CT,1930,jan,26.6
60021931,06,CT,1931,jan,25.1
60021932,06,CT,1932,jan,35.7
60021933,06,CT,1933,jan,33.5
60021934,06,CT,1934,jan,27.7
60021935,06,CT,1935,jan,21.9
60021936,06,CT,1936,jan,23.6
60021937,06,CT,1937,jan,33.7
60021938,06,CT,1938,jan,24.5
60021939,06,CT,1939,jan,24.8
60021940,06,CT,1940,jan,18.1
60021941,06,CT,1941,jan,22.6
60021942,06,CT,1942,jan,23.7
60021943,06,CT,1943,jan,23.2
60021944,06,CT,1944,jan,27.1
60021945,06,CT,1945,jan,19.4
60021946,06,CT,1946,jan,26
60021947,06,CT,1947,jan,29.5
60021948,06,CT,1948,jan,19
60021949,06,CT,1949,jan,32
60021950,06,CT,1950,jan,33.4
60021951,06,CT,1951,jan,29.6
60021952,06,CT,1952,jan,29.2
60021953,06,CT,1953,jan,31
60021954,06,CT,1954,jan,23.6
60021955,06,CT,1955,jan,24.8
60021956,06,CT,1956,jan,27
60021957,06,CT,1957,jan,20.6
60021958,06,CT,1958,jan,26
60021959,06,CT,1959,jan,25.2
60021960,06,CT,1960,jan,26.6
60021961,06,CT,1961,jan,19.3
60021962,06,CT,1962,jan,25.7
60021963,06,CT,1963,jan,23.7
60021964,06,CT,1964,jan,27.2
60021965,06,CT,1965,jan,22.1
60021966,06,CT,1966,jan,25.1
60021967,06,CT,1967,jan,30.8
60021968,06,CT,1968,jan,20.8
60021969,06,CT,1969,jan,24.6
60021970,06,CT,1970,jan,17.5
60021971,06,CT,1971,jan,20
60021972,06,CT,1972,jan,27.8
60021973,06,CT,1973,jan,28.7
60021974,06,CT,1974,jan,27.8
60021975,06,CT,1975,jan,30.5
60021976,06,CT,1976,jan,21.2
60021977,06,CT,1977,jan,17.3
60021978,06,CT,1978,jan,23.3
60021979,06,CT,1979,jan,27.1
60021980,06,CT,1980,jan,27.5
60021981,06,CT,1981,jan,17.7
60021982,06,CT,1982,jan,17.8
60021983,06,CT,1983,jan,27
60021984,06,CT,1984,jan,22.5
60021985,06,CT,1985,jan,21.8
60021986,06,CT,1986,jan,27.4
60021987,06,CT,1987,jan,25.5
60021988,06,CT,1988,jan,22.4
60021989,06,CT,1989,jan,30.1
60021990,06,CT,1990,jan,34.3
60021991,06,CT,1991,jan,26.7
60021992,06,CT,1992,jan,28.3
60021993,06,CT,1993,jan,29.3
60021994,06,CT,1994,jan,18.7
60021995,06,CT,1995,jan,32.3
60021996,06,CT,1996,jan,25.2
60021997,06,CT,1997,jan,26.9
60021998,06,CT,1998,jan,33.1
60021999,06,CT,1999,jan,27.4
60022000,06,CT,2000,jan,24.6
60022001,06,CT,2001,jan,25.8
60022002,06,CT,2002,jan,33.3
60022003,06,CT,2003,jan,21.4
60022004,06,CT,2004,jan,18.7
60022005,06,CT,2005,jan,24.3
60022006,06,CT,2006,jan,33.7
60022007,06,CT,2007,jan,31.3
