id,st_code,state,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
10271895,01,AL,1895,52.7,48.1,66.5,75.7,80.6,88.4,89.6,89.7,89.1,74.2,65.1,57.1
10271896,01,AL,1896,53,59,63.9,80.6,87.8,87.9,91.6,94,89.2,75.8,68.9,57.7
10271897,01,AL,1897,52.1,61,69.9,74.8,82.2,94,92.8,89.5,88.7,81,67.1,58
10271898,01,AL,1898,59.1,58,69.9,71,88,92.7,90.5,88.4,85.4,72.3,61,54.3
10271899,01,AL,1899,54.4,51.4,67.8,72.6,88.6,92.3,91.9,92,86.3,78.1,67.8,55.6
10271900,01,AL,1900,55.3,56.4,64.5,76.7,84.4,85.2,90.6,93.5,89.1,78.2,66.4,57.4
10271901,01,AL,1901,57.5,53.9,65.5,70,84,91.1,95.1,89.6,83.7,76.2,62.7,53.6
10271902,01,AL,1902,55.4,50.9,66.2,74.9,88.3,94.6,96.1,94.6,84.8,75.6,69.2,55.6
10271903,01,AL,1903,53.5,59.5,68.4,74,81,85.1,92,91.8,86.7,77,62.5,52.8
10271904,01,AL,1904,52.6,60.2,70.3,72.7,84.2,91.3,90.6,89.6,90.3,80.1,64.9,57
10271905,01,AL,1905,49.8,49.5,71.6,75.7,85.4,91.4,91.1,89.8,88.2,74.4,68,52.6
10271906,01,AL,1906,57.2,58.1,61.9,79.1,82.1,91.1,89.9,91.7,88.6,72.6,68.8,60.4
10271907,01,AL,1907,65,60.6,77.3,70,79.2,88.2,92.8,92.5,86.8,76.9,62.8,55.5
10271908,01,AL,1908,54.6,55.2,74.6,79.7,84,90.4,91.9,91.4,87,75.3,70.3,61.6
10271909,01,AL,1909,61,63.2,67.8,75.6,81.4,89,91.5,92.8,87.3,79.1,74.8,52.1
10271910,01,AL,1910,57.6,56.9,75.2,75.8,81.9,86.9,88.8,91.2,90.3,79.5,64.1,53.2
10271911,01,AL,1911,61.3,65.4,71.1,74.9,86.6,93.9,89.1,89.8,92.5,80.4,62.6,60.1
10271912,01,AL,1912,51.4,55.1,63.6,76,84.8,85.8,90.2,90.2,87.5,77.6,64.8,56.9
10271913,01,AL,1913,62.5,58.2,66.5,75,84.6,91.1,92.7,93.4,84,73.9,70.1,57.2
10271914,01,AL,1914,58.8,57.4,62.2,76.7,85.4,96.4,93.9,89.6,84.5,74.8,65.8,51.5
10271915,01,AL,1915,53.3,58.9,58.1,79,86.1,90.8,92.2,90.1,88.5,78,70.4,58
10271916,01,AL,1916,62.6,59.9,67.1,74.7,86.2,89,87.3,91.3,86.6,78,68.5,58.2
10271917,01,AL,1917,60,60.9,68.7,77.5,79.7,90.9,90.9,89.5,84.4,73.4,64.3,50.9
10271918,01,AL,1918,48.6,65.2,74.6,71.8,85.3,92.2,90.6,92.4,83.1,78.4,64.5,59.5
10271919,01,AL,1919,56.3,58.5,69,76.2,79.8,88.9,90.1,89.6,88.2,84.7,69,58.8
10271920,01,AL,1920,56.8,56.5,63.7,73.7,80.9,88.7,90.1,87.4,87.9,78.4,63.3,55.2
10271921,01,AL,1921,61.1,62,75.9,74.5,82.3,93.2,92.9,91.8,93.2,76.7,70.1,62.6
10271922,01,AL,1922,55.4,64.3,66.6,77.8,82.1,89.9,91.1,90.4,90,77,69,63.7
10271923,01,AL,1923,62.8,57.7,66.7,74.8,79.8,87.4,89.4,88.5,87.7,76,63.7,62.8
10271924,01,AL,1924,52.7,58,61.8,74.8,79.5,90.6,91.9,94.3,83.6,79.1,69.7,58.5
10271925,01,AL,1925,57.2,64.3,70.8,80.8,82.6,93.3,93.6,93.3,96.8,75.8,63.2,55.7
10271926,01,AL,1926,53.8,62.1,59.8,74,83.4,89.4,90.9,90.4,89.8,78.3,61.5,61.8
10271927,01,AL,1927,59.5,68.7,67.4,79.8,84.8,88.3,92.4,89.8,90.8,81.5,71.4,57
10271928,01,AL,1928,56,59,67.1,71.4,81.5,86,91.4,91.6,84.8,79.4,64.5,58.3
10271929,01,AL,1929,59.9,56.4,70.5,78.1,82.1,88.5,91.4,93,84.9,74.4,62.6,56.2
10271930,01,AL,1930,55.7,65.8,62.8,78.8,84.4,89.9,96.9,91.7,86.9,73.6,62.6,52.3
10271931,01,AL,1931,55.3,61.6,60.7,74,80.7,93.8,92.5,89,92.2,80.9,73,63.6
10271932,01,AL,1932,62.5,68,63,77.2,81.3,90,93.6,91.1,84.7,74.7,60.5,58.9
10271933,01,AL,1933,61.6,58.7,67.4,73.7,87.7,91.8,89.3,90.8,91.6,78.1,67.1,66.5
10271934,01,AL,1934,58.6,56.4,65.9,76.1,83,91.1,92,90.4,86.5,78.5,68.4,55.3
10271935,01,AL,1935,57.9,60.3,72.2,75,83.8,88.3,91.9,91.8,86.2,80,66.1,49.4
10271936,01,AL,1936,54.2,55.8,71.4,73.6,85.7,94.6,92.6,91.5,89.3,78.2,64.1,58.5
10271937,01,AL,1937,65,58.3,64.7,75.8,84.4,91.3,91.3,91.3,84.2,73,61.4,55.9
10271938,01,AL,1938,56.8,66,73.9,75.2,84,88.2,90.2,92.6,87.2,80.5,68.6,57.7
10271939,01,AL,1939,60.4,63.2,70.3,74,81.5,88.6,91.4,88.3,88.1,79.1,64.1,60
10271940,01,AL,1940,43,54.3,66.3,72.8,81.7,87.6,87.8,90.7,86.5,79.9,65,60.1
10271941,01,AL,1941,57.9,53.3,60.6,77.3,86.8,89.6,90,90.8,89.1,83,66.1,59.9
10271942,01,AL,1942,55.5,53.6,65.8,78.3,83.5,89.2,91.4,88.5,84.3,78.1,69.5,58.4
10271943,01,AL,1943,59.1,62.8,64.5,76.3,85.7,93,92.3,93.9,83.1,75.8,65.9,56.4
10271944,01,AL,1944,56.3,64.3,68.1,73.3,85.1,93.2,91.8,89,85.8,77.9,65.4,55.7
10271945,01,AL,1945,56,62.3,75.5,78,81,90.4,90.2,90.8,88.6,75.6,68.2,50.8
10271946,01,AL,1946,56.4,62.9,71.8,79,80.8,87,88.1,88.4,82.7,77.3,69.9,63.1
10271947,01,AL,1947,58.4,54.5,60.7,76.4,81.5,87.8,89.1,92,87.7,80.6,61.7,59.2
10271948,01,AL,1948,49.8,60.5,68.7,79.2,84.5,91.5,91.6,89.8,83.7,75.4,66.8,60
10271949,01,AL,1949,63,63.2,65.8,72.7,85,87.7,90.3,89.7,83.6,79.2,66.5,60.2
10271950,01,AL,1950,68.4,65.8,64.3,72.1,85,89,88,88.9,82.2,78.5,62.8,51.7
10271951,01,AL,1951,58.9,61.8,67.2,73.9,84.5,90.4,92.5,95.4,87,78.8,61.3,61.7
10271952,01,AL,1952,63,61.8,65.9,74.5,84.3,95,95.8,91.1,84,72.6,65.6,56.1
10271953,01,AL,1953,60.6,60.2,70,73.8,85.2,92.8,90.2,91.5,87.3,80.1,66.6,54.8
10271954,01,AL,1954,58.7,66,65.7,80.4,78.3,92.6,94.8,97.3,93,79.6,63.9,56.6
10271955,01,AL,1955,54.8,60.4,71.6,79.3,86,85.8,90.5,91.9,89.2,76.7,65.2,56.8
10271956,01,AL,1956,53.5,64.4,67.5,74,85.6,88.2,91.4,93.1,85.7,76.9,64.6,66.1
10271957,01,AL,1957,58.8,66.9,63.7,77.2,83.1,88.7,90.9,92.4,83.4,70,65.5,59.4
10271958,01,AL,1958,50.2,49.8,61.3,75.7,83.2,89.2,89.2,90.5,86.6,75.1,68.9,54
10271959,01,AL,1959,55.8,59.5,64.7,74.8,85.1,87.3,91.1,92,85.1,75.4,64.6,57.9
10271960,01,AL,1960,53.6,55.7,56.3,77.6,80.9,89.5,93.4,89.6,85.2,77.6,67,53.6
10271961,01,AL,1961,50.4,63.5,69.2,72.1,80.3,84.8,89.2,88.1,86,77.3,67,57.1
10271962,01,AL,1962,52.9,68.4,62.3,72.6,89.8,88.6,93,92.6,86.6,78.9,63,54.4
10271963,01,AL,1963,50.6,55,71.8,78.1,84.1,88.4,88.9,91.3,85.4,81.6,65.9,48.8
10271964,01,AL,1964,53.7,53.4,66.9,76.8,84,90.7,88.2,88.7,86.7,72.8,69,58.9
10271965,01,AL,1965,58.8,58.2,62,78.6,86.8,86.6,89.5,89.3,84.9,74.8,69.1,59.3
10271966,01,AL,1966,49.3,57.5,65.9,76.2,80.6,86.6,92.7,88.1,83.9,74.3,67.2,56.4
10271967,01,AL,1967,56.8,55.6,72.6,81.2,81.3,87.8,86.4,85.3,80.1,75.6,64,60.6
10271968,01,AL,1968,53.1,51.9,66.1,76.4,81.3,91,89.9,91.2,85.3,77.1,62.8,54.3
10271969,01,AL,1969,53.6,56.9,59.8,76.8,82.1,90.6,92.3,88.6,83.6,75.4,64.4,55.1
10271970,01,AL,1970,48.3,57.9,64.3,78.2,84.5,86.2,91,89.2,89.2,75.3,62.1,61.4
10271971,01,AL,1971,55.8,58.4,62.5,76.3,79.5,90.2,88.2,88,85.3,79.5,65.2,64.3
10271972,01,AL,1972,60.4,58,68.1,76.9,80.6,87.4,89.2,90.9,89.4,75.5,60.5,59.2
10271973,01,AL,1973,53.6,56.9,70.4,71.2,80.3,87.8,90.4,88.7,87.1,79.6,70,57.9
10271974,01,AL,1974,64,60.4,72.8,75.7,83.4,85,90.4,88.4,80.7,75.3,66,57.5
10271975,01,AL,1975,60.2,62.6,66,73.5,83.2,87.3,88,88.6,80.8,75.7,66.4,56.5
10271976,01,AL,1976,52.8,67.2,69.8,77.4,76.6,85.9,90,89,83,70.5,58.3,54.2
10271977,01,AL,1977,43.6,59.1,69.4,78.5,85.2,92.6,93,90.4,85.9,72.9,65.9,56
10271978,01,AL,1978,44.4,50.3,63.6,78,81.6,89.3,92.1,90.2,88.6,77.6,72.3,59.2
10271979,01,AL,1979,47.8,53.4,68.9,75.1,80.7,86.8,88.4,89.6,81.9,76.7,65.8,57.6
10271980,01,AL,1980,55.8,54.7,64.2,73.7,81.1,89.4,94.8,94,90.3,73.5,64.1,58
10271981,01,AL,1981,52.2,59.5,66,80,80,91.1,93,88.9,84.9,74.2,68.8,53.5
10271982,01,AL,1982,54.4,59.6,70,71.9,84.7,88,90,88.8,84.2,76.7,66.7,62
10271983,01,AL,1983,52.1,56.4,63.2,70.4,80.5,84.6,92,93,83.8,76.1,66,52
10271984,01,AL,1984,51.7,61.7,66.8,72.8,81.3,90.2,89,87.4,85.7,81,64.5,66.6
10271985,01,AL,1985,48.5,56.3,70.9,77.4,82.4,89,88.8,88.6,84.4,77.4,71.2,54
10271986,01,AL,1986,56.2,63.4,69.4,78,83.2,90.3,94.2,89.7,86.8,75.6,67.9,54.5
10271987,01,AL,1987,53.5,58,67.7,74.6,84.5,87.9,91.8,92.6,85.9,74.2,69,61.5
10271988,01,AL,1988,50.6,58.1,67.4,75.8,82.9,91.2,89.1,91.2,83.7,71.6,68.4,59.3
10271989,01,AL,1989,62.1,58,68.5,74.3,80,85.6,87.8,89.6,82.8,75.4,66.6,49.1
10271990,01,AL,1990,61,65.8,70.2,74.9,81,89.8,90.5,93.9,90,77.7,71.3,62
10271991,01,AL,1991,53.9,61.6,69.2,76.5,82.2,86.8,90.6,89.3,86.3,78.1,63,60.8
10271992,01,AL,1992,54.3,63.5,67.8,74.5,81,85.4,89.9,85.7,83,74.4,63.2,55.9
10271993,01,AL,1993,58,57.8,63,71.6,80.3,89.1,93.8,90.9,85.9,74.8,64.2,55.7
10271994,01,AL,1994,50.9,62.2,69.2,78.2,80.6,87.4,86.6,87.5,83.4,73.6,69.6,59.8
10271995,01,AL,1995,56,59.2,69.6,76.5,83.7,86.7,92.8,92.2,85.5,75.8,61.8,55.2
10271996,01,AL,1996,55.4,59.1,62.8,73.7,85.4,87.4,90.2,88.1,83,74.6,64,60.6
10271997,01,AL,1997,56,60.8,74,71.6,79.2,82.9,90.2,88.4,87.2,75.8,60.7,54.8
10271998,01,AL,1998,57.7,59.7,64.7,73.4,86.3,92.3,91.8,91.2,88.2,80,69.6,60.8
10271999,01,AL,1999,61.3,63.8,66.2,79.2,82.3,86.2,90.5,94.2,86.8,76.6,70.1,59.4
10272000,01,AL,2000,57.1,66.2,72.1,73.4,86.3,89.4,94.9,93.8,85.2,79.7,63.6,49.8
10272001,01,AL,2001,52.5,64.1,61.8,77,83.4,86.1,90,88.1,82.6,74.4,73.6,62
10272002,01,AL,2002,58.3,58.8,68.4,78.1,82.3,88.5,90.8,90.8,86.9,75.8,62.1,56.3
10272003,01,AL,2003,51.5,58.7,68.3,75.8,81.7,85.5,87.8,89,84.6,75.9,70.9,56.3
10272004,01,AL,2004,55.8,54.6,72.5,75.2,84.1,85.7,89.5,87,83.8,78.4,67.5,56.8
10272005,01,AL,2005,60.4,61.6,65.4,74.2,81.2,86.6,89.5,90,88.7,76.5,68.9,55.4
10272006,01,AL,2006,63.1,57.3,69.2,81.2,82.4,91.4,93.9,93.6,84.8,75,65.8,61.8
10272007,01,AL,2007,57,57.6,74.6,73.2,85.3,91.8,89.3,96.8,87.5,78.3,67.4,62.6
10272008,01,AL,2008,53.9,62.2,69.1,75,82.1,90.6,91.6,88.3,84.8,74.3,64.5,60.3
10272009,01,AL,2009,56.7,61.5,68.9,74.2,80.3,90.7,88.9,87.8,83.5,72.8,65.7,54.1
10272010,01,AL,2010,50.8,50.8,62.6,78.6,84.3,91.6,93.2,93.3,90.6,80.1,68.1,51.8
10272011,01,AL,2011,52,61.8,69.9,78.8,83,94,91.9,94.2,83.4,74.6,67.5,60.2
10272012,01,AL,2012,62.3,62.3,76.3,77.6,85.3,88.4,92.3,87.9,84.1,74.4,65.5,61.8
10272013,01,AL,2013,59.9,58.9,62.3,74.3,79.6,87.7,86.1,87.1,86.1,76.3,63.3,58.2
10272014,01,AL,2014,49.8,58.7,65,74.8,82.2,87.8,88.4,91.1,87,78.4,61.2,60.2
10272015,01,AL,2015,54.6,52.6,68.8,76.6,83.7,89.5,91.9,89.8,85.1,76.6,69.3,66.8
10272016,01,AL,2016,53.5,61.4,71.4,75.9,82,91,92.8,91.4,90.8,83.3,73,60.6
10272017,01,AL,2017,62.9,67.8,70.7,80.3,81.9,84.9,90.7,88,84.5,77.2,68.1,56.8
10272018,01,AL,2018,51.8,68.1,67.4,72.8,86.1,89.8,90.6,89.6,89.2,78.2,60.7,58
10272019,01,AL,2019,56.6,66,66.9,76.3,86,88.9,91,91.4,93.4,78.8,63.9,61.7
20271895,02,AZ,1895,49,56,64.7,73.9,80.6,87.2,91,90.2,84.8,73.8,56.6,49.1
20271896,02,AZ,1896,56.6,58.1,64.6,69.6,80.4,93.9,89.8,88.7,82.4,71.5,59.9,56
20271897,02,AZ,1897,50,53.2,57.2,72.9,84.1,88.8,92.2,91.4,83.6,70.2,64.9,51.7
20271898,02,AZ,1898,45.9,60.8,60.1,76.3,78,91.4,93.2,90.9,87.5,76.5,62.8,47.3
20271899,02,AZ,1899,50.1,55.9,64.5,73.7,77.9,89.9,92.6,89.5,90.6,72.1,64.6,56.2
20271900,02,AZ,1900,58.8,60,69.5,64.6,81.8,92.6,95.1,90.1,82.1,73.9,64.2,56.5
20271901,02,AZ,1901,53.8,56.1,63,69.8,80.6,89,96.2,92.2,87.3,76.7,66.2,56.8
20271902,02,AZ,1902,55.4,60.1,59,75.8,80.6,94.2,93.2,91.2,86.5,77.7,61.1,52.2
20271903,02,AZ,1903,54,50.3,62.4,70.6,79.1,88.8,93.8,92.9,83.9,76.3,68.4,55.8
20271904,02,AZ,1904,52.4,63.5,66.8,74.5,81.2,90.7,92.8,88.9,84.4,74.2,66.5,53.8
20271905,02,AZ,1905,53.7,51.8,60,67.2,76,90.2,94.3,93,86.4,74.9,58.9,49.1
20271906,02,AZ,1906,50.8,58.4,61.6,69.3,79.4,90.1,93.9,88.2,85.2,76.2,60.9,55
20271907,02,AZ,1907,52.1,63.2,64.5,74.1,76.1,86,92.8,89.2,86.7,73.2,61.1,57
20271908,02,AZ,1908,55.4,56,65.5,72.4,76.7,89.6,93,89.5,85.7,72.3,64.3,52.7
20271909,02,AZ,1909,56.9,55.8,59.2,71.7,78.9,92.2,93.2,88,83.2,78.2,64.6,46.4
20271910,02,AZ,1910,52.4,58,70.9,75.2,85.5,92.4,94.8,92.6,89.6,76.6,64.7,57.6
20271911,02,AZ,1911,55.8,53.6,65.6,71.2,81.1,89.6,90,92.4,85.6,73.3,60.9,49.6
20271912,02,AZ,1912,56.2,60.8,59.7,65.4,79.1,90.6,89.1,89,83.6,69.9,63.2,49.2
20271913,02,AZ,1913,48.8,52.5,59.7,71.3,81.5,88.2,91.5,90.7,84,74.9,61.7,49.5
20271914,02,AZ,1914,55.1,56.9,66.5,72.8,81.4,88.9,89.4,92,86.9,73.7,66.4,47.9
20271915,02,AZ,1915,49.1,54.1,61.3,70.2,75.2,89.3,91.2,92.7,84.5,79.3,63.8,53.3
20271916,02,AZ,1916,48.8,62,68,73.2,80.3,92,92.2,88.3,84.2,71.1,63.2,51.2
20271917,02,AZ,1917,46.8,54.9,60.3,68.7,72.7,92.3,94.1,91.4,85.7,79.8,68.4,62.9
20271918,02,AZ,1918,52,57.8,63.8,71,76.6,94.1,91.1,87.9,87.1,75.7,58.7,49.4
20271919,02,AZ,1919,48.9,51.3,59.6,74,81.6,92.1,89.6,91.6,83.5,68.8,60.4,54.2
20271920,02,AZ,1920,51.3,56.6,59.3,65.6,80.5,88,94.8,89,84.1,70.8,61.9,52.6
20271921,02,AZ,1921,54.6,60.8,67.3,70.1,78.1,90.4,91.2,87.6,86.2,77.8,66.9,56.5
20271922,02,AZ,1922,49.6,55,59.2,66.4,81.3,92.5,93.8,90.9,88.5,76.5,58.6,56
20271923,02,AZ,1923,57.9,54.8,59.6,68.6,82.7,87.7,91.7,87.1,82.1,72.1,59.8,49.3
20271924,02,AZ,1924,51.5,62.2,57.3,67.9,82.6,94.3,92.4,93.2,86.9,75.2,65.9,49.4
20271925,02,AZ,1925,50.5,62.2,67.1,73.8,84.2,87.4,94.1,88.8,83.7,71,60.6,54
20271926,02,AZ,1926,51.2,60.9,63.2,68.4,79.1,92.3,93.2,92.4,86.2,77.8,65.8,48.8
20271927,02,AZ,1927,56.8,58.4,61.4,71,82.5,88.9,94,89,83.5,76.2,66.2,49.1
20271928,02,AZ,1928,56,55.9,66,71.2,82.2,90.7,94.7,90.8,88.6,75.8,60.3,52.1
20271929,02,AZ,1929,50.6,52.4,61.9,68.4,81.6,91.8,92.4,89.6,84.4,76.5,61.8,61
20271930,02,AZ,1930,48.4,62.8,61.8,75.6,75.3,91.8,91.6,90.5,85.2,73.9,60.3,52.5
20271931,02,AZ,1931,53.1,55.6,64.5,73.3,82.4,90.2,96.1,89.7,85.8,76,56.8,47.5
20271932,02,AZ,1932,46.2,55.5,63.3,72.8,79.9,89.4,92.8,92.2,88.8,73.5,67.4,46.8
20271933,02,AZ,1933,46.9,50.1,65.4,67.2,75.7,91.4,95.6,92.9,88.9,78.5,66.8,58
20271934,02,AZ,1934,57,62.9,72.8,77.4,86.9,88.2,96.1,91.1,87,79.6,64.3,55.6
20271935,02,AZ,1935,53.2,57.8,60,71.3,75.5,93.2,94.3,90.1,86.1,76.1,60.4,54
20271936,02,AZ,1936,54.8,55.7,65.4,75.9,85.6,94.3,94.7,91.6,84.4,74.8,62.6,53.6
20271937,02,AZ,1937,40.1,54.5,60.4,71.7,83.5,90,94.3,94.1,88.6,78.7,67,56.3
20271938,02,AZ,1938,55.9,55.4,60.2,72.5,80.6,91.3,93.4,92,88.1,76.1,60,55.9
20271939,02,AZ,1939,51.8,47.4,64.4,75.2,83.4,91.9,95.2,92.4,83,73.9,64.5,60.4
20271940,02,AZ,1940,54.6,56.4,67,72.5,85.2,93.6,95.7,92.8,84,75.5,60.1,55.1
20271941,02,AZ,1941,51.7,57.7,60.5,63.4,79.8,87.1,92.9,89.1,83.4,69.8,63.9,53.8
20271942,02,AZ,1942,53.8,53.4,61.1,70.1,80.6,91.6,96.8,91.4,88.2,74.8,67.4,57.9
20271943,02,AZ,1943,54.4,61.9,64.8,76.2,83.4,88.9,95.1,89.8,88.5,76.2,66,52.5
20271944,02,AZ,1944,51.8,53.1,59.8,67.4,79.2,87.2,93.8,94.3,87.1,77.3,58.1,54.8
20271945,02,AZ,1945,52.9,57.9,57.9,69.8,81.1,88.5,94.5,91.2,88,76.4,64.6,51.9
20271946,02,AZ,1946,50.9,58.6,65.1,77.1,80.6,94,93.2,90.5,87,70.9,58.7,58
20271947,02,AZ,1947,51.2,63.5,66.1,72.4,84.5,89,96.2,89.7,90.1,76.7,57.1,51.2
20271948,02,AZ,1948,56.5,54.1,56.5,74.1,83.2,90.4,94.8,92.4,89.4,75.8,59.8,53.2
20271949,02,AZ,1949,40.8,52,62.5,74.2,80.2,89.4,92.8,92.5,88.7,72.5,70.8,52.8
20271950,02,AZ,1950,52.8,61.8,65.9,76.6,80.6,91.2,90.6,92.9,85.1,84,69.4,63
20271951,02,AZ,1951,54.2,57.4,62.6,70.4,80.9,89.8,96.4,90.4,89.7,75.7,60.1,50.8
20271952,02,AZ,1952,51.5,55.9,54.8,70.2,83.5,89.9,93.8,92.8,89.3,83.8,57.8,51.7
20271953,02,AZ,1953,59.5,58.1,64.8,70.7,75,91.9,93.7,91.9,91.4,77,66,52.9
20271954,02,AZ,1954,55.6,65.7,60.8,77.9,83.6,90.1,94.1,89.8,88.2,79.5,68.6,55.4
20271955,02,AZ,1955,47.9,52.8,64.4,70.6,79.2,89.4,91.5,89,89.2,80.6,63.5,58.9
20271956,02,AZ,1956,58.4,53.1,67.7,70.3,83.7,93.9,92.8,91,92.4,77,62.3,56.4
20271957,02,AZ,1957,51.9,63.2,63.2,69.6,75.4,92,94.2,89.8,88.4,70.7,56.7,57.6
20271958,02,AZ,1958,55,59.7,55.8,69.6,86,92.6,95.3,92.8,85.4,76.4,62.7,62.4
20271959,02,AZ,1959,57.8,55.8,66.2,75.9,80.2,93.9,96.2,88.6,86,76.8,63,53.9
20271960,02,AZ,1960,47.6,52.7,67.9,74.2,81.8,94.8,96.5,93.8,89.4,73,64.2,52.1
20271961,02,AZ,1961,55.5,60.1,63.2,73.4,81.7,94.5,95.3,90.3,83.2,75.1,58.7,50.5
20271962,02,AZ,1962,50.8,56.6,58,78.1,79.4,90.1,93.7,95.4,87.1,76.9,67.2,56.8
20271963,02,AZ,1963,50.2,63.3,63,69.6,84.8,88.2,96.2,88.6,87.9,79,63,56
20271964,02,AZ,1964,51.8,54.2,58.9,68.5,80.4,89,94.9,89.6,84.1,80.7,59,54
20271965,02,AZ,1965,55.4,56.6,59.3,68.5,77.2,85,92.6,92.5,82.9,80.2,65.3,52.5
20271966,02,AZ,1966,50.2,51.5,66.2,74.6,84.5,90.9,94.6,92.3,85.6,75.6,66.2,54.4
20271967,02,AZ,1967,54.8,61.9,67.6,67,80.1,86.7,93.4,91.8,84.8,79.3,67.3,47.4
20271968,02,AZ,1968,50.7,61.1,63.1,68.4,80.6,92.1,92.3,87.3,87.1,77.5,62.1,51.4
20271969,02,AZ,1969,55.7,54.7,59.8,73.6,83.3,88.7,94.1,94.9,87.9,71.9,61.5,56.7
20271970,02,AZ,1970,54.4,61.6,60.2,66.7,83.1,91.2,95.2,92.6,84.1,71.9,65.4,54.3
20271971,02,AZ,1971,56,58.6,67,71,77.1,90.6,96.8,89.4,86,69.2,61.4,48.6
20271972,02,AZ,1972,56,63.1,73.8,74.6,82.1,89.5,96.5,91.1,85.5,69.7,56.8,51
20271973,02,AZ,1973,48.6,54.1,54.4,67.1,81.8,90.8,94.4,93,87.5,78.7,63.5,57.6
20271974,02,AZ,1974,51.4,57.7,66.4,72.3,84,96.4,92.4,91.9,86.3,74.4,62.3,51.5
20271975,02,AZ,1975,53.5,55.8,59.8,64.4,78.4,90,93.1,93.3,86.1,76.5,64,54.9
20271976,02,AZ,1976,56.1,60.4,62.2,69.9,81.6,91.2,92.5,91.8,82.7,72.4,64.7,56.2
20271977,02,AZ,1977,51,62.1,60.6,74,76.3,92.8,93.9,92.4,86.9,77.9,66.3,59.8
20271978,02,AZ,1978,53.3,55.4,64.6,70.4,80.1,93.6,96,92.4,85.6,79.1,60.1,48.7
20271979,02,AZ,1979,46,55.4,60.4,72.2,78.5,90.6,95.7,90.5,91.2,80.1,59.9,57.7
20271980,02,AZ,1980,53.8,59.3,59.5,71.2,76.3,93,96.4,92.1,88,76.4,65.8,62.1
20271981,02,AZ,1981,58.4,62,61.3,75.8,79.8,94.5,94.1,93.1,86.8,72.5,67.3,59
20271982,02,AZ,1982,52.6,57.3,61.2,71.6,79.2,89.2,92.7,90.5,85.2,73.9,59.2,51.6
20271983,02,AZ,1983,55,56.6,59.8,64.8,80.3,89,93.6,90.2,88,74,61.6,55.1
20271984,02,AZ,1984,55.1,59.6,66.6,70.1,87.9,89.4,91.5,89.3,87,68.9,62.3,51.3
20271985,02,AZ,1985,51,55.4,62.1,75.5,82.2,94,95.1,93.6,81.9,73.9,59.7,56.4
20271986,02,AZ,1986,62.2,60.2,68,73.1,82.8,92.4,91.2,92.4,81.8,72.4,62.6,53.5
20271987,02,AZ,1987,52.8,56.2,60.7,76.2,79.4,92.9,93.1,90.5,86.3,79.1,60.9,50.8
20271988,02,AZ,1988,52.2,61,65.9,71.6,81.7,92,95.1,90.2,85.7,81,63.8,54
20271989,02,AZ,1989,52,59.1,71.1,80.8,84.1,92.4,96.5,91.1,88.6,75.9,66.3,57.3
20271990,02,AZ,1990,54.2,55.8,65.7,74.1,80.3,95.1,92.4,89.6,86.2,77.5,64.2,50.1
20271991,02,AZ,1991,52.2,63.6,57.9,71.2,79.5,87.7,93.8,91.9,86.1,79.4,62,51.8
20271992,02,AZ,1992,51,58.2,62,76.8,80.4,89.4,92.2,90.9,88.4,78.8,59.4,49.1
20271993,02,AZ,1993,52.8,54.6,65.6,74.3,83,91,93.2,90.9,87.6,74.9,60.5,55.5
20271994,02,AZ,1994,57.9,56.3,66.8,73.1,80.6,95.7,96.5,95.1,88,74,58.2,54.6
20271995,02,AZ,1995,52.1,64,64.3,69.4,76.1,88.6,96,95.2,88.9,80,69.9,58.1
20271996,02,AZ,1996,58.6,62.8,66.6,76.2,86.4,94.8,96.2,94.1,83.6,75.2,64.6,57.3
20271997,02,AZ,1997,52.7,58.2,71.2,70.1,86.4,89.9,94.9,92.3,87.9,75,64.7,50.8
20271998,02,AZ,1998,56.5,52.4,62.3,67,78.6,88.5,95.5,94.3,87.4,75.1,64.9,55.9
20271999,02,AZ,1999,59.8,63.2,68.8,67.3,81.2,90.5,90.6,91.2,86.7,81.3,71.6,56
20272000,02,AZ,2000,59.8,62.3,64.1,78.3,88.2,93.2,96.4,92.7,90.2,72.5,56.3,58.7
20272001,02,AZ,2001,51.9,57,65.8,72.2,87.6,94.3,93.6,93,91.4,79.8,66.1,52.9
20272002,02,AZ,2002,55.6,62,65.7,77.9,84.3,96.3,96.6,94.8,87.5,73.8,65,52.7
20272003,02,AZ,2003,63,56.9,64.1,70.6,84.6,93,98.9,93.3,89.6,82.4,61.2,56.3
20272004,02,AZ,2004,54.7,54.4,72.8,71.8,84.7,92.8,95.1,91.8,86.4,73,58.5,54.4
20272005,02,AZ,2005,55.4,55.4,62.5,72.6,83.9,90.8,98.6,90.8,88.3,76.9,67.6,58.6
20272006,02,AZ,2006,59,63.6,61.1,74.6,87,96,95.7,90.7,83.7,73.9,67.7,55.3
20272007,02,AZ,2007,51.6,60,69.6,74.5,84.3,94.3,95.9,93.5,87.7,77.7,70.1,51.4
20272008,02,AZ,2008,51.4,58,67,74.3,79.4,94.4,93.8,92.6,88.1,78.9,67.3,54
20272009,02,AZ,2009,58.2,60.4,67.6,72.4,86.2,87.5,97.2,95,88.6,74,67.9,50.8
20272010,02,AZ,2010,53.9,55.5,62.8,70.9,79.2,92.6,95.1,92.1,91.2,76.1,62.4,58.9
