id,st_code,state,year,month,temp
10281895,1,AL,1895,jan,33.4
10281896,1,AL,1896,jan,34
10281897,1,AL,1897,jan,31.4
10281898,1,AL,1898,jan,38.8
10281899,1,AL,1899,jan,33.1
10281900,1,AL,1900,jan,31.9
10281901,1,AL,1901,jan,34.5
10281902,1,AL,1902,jan,30.9
10281903,1,AL,1903,jan,33.3
10281904,1,AL,1904,jan,29.7
10281905,1,AL,1905,jan,27.5
10281906,1,AL,1906,jan,35.1
10281907,1,AL,1907,jan,42.2
10281908,1,AL,1908,jan,32.2
10281909,1,AL,1909,jan,38.2
10281910,1,AL,1910,jan,33
10281911,1,AL,1911,jan,38.6
10281912,1,AL,1912,jan,29
10281913,1,AL,1913,jan,40
10281914,1,AL,1914,jan,35.2
10281915,1,AL,1915,jan,31.6
10281916,1,AL,1916,jan,41
10281917,1,AL,1917,jan,39.4
10281918,1,AL,1918,jan,26.1
10281919,1,AL,1919,jan,31.7
10281920,1,AL,1920,jan,37
10281921,1,AL,1921,jan,37.5
10281922,1,AL,1922,jan,37.4
10281923,1,AL,1923,jan,39
10281924,1,AL,1924,jan,28.5
10281925,1,AL,1925,jan,37.1
10281926,1,AL,1926,jan,33.7
10281927,1,AL,1927,jan,36.2
10281928,1,AL,1928,jan,31.9
10281929,1,AL,1929,jan,36.3
10281930,1,AL,1930,jan,33.9
10281931,1,AL,1931,jan,32.1
10281932,1,AL,1932,jan,41.2
10281933,1,AL,1933,jan,41.2
10281934,1,AL,1934,jan,38
10281935,1,AL,1935,jan,35.6
10281936,1,AL,1936,jan,32
10281937,1,AL,1937,jan,48.9
10281938,1,AL,1938,jan,35.6
10281939,1,AL,1939,jan,37.2
10281940,1,AL,1940,jan,21.2
10281941,1,AL,1941,jan,34.5
10281942,1,AL,1942,jan,29.5
10281943,1,AL,1943,jan,36.2
10281944,1,AL,1944,jan,34.1
10281945,1,AL,1945,jan,33.6
10281946,1,AL,1946,jan,36.6
10281947,1,AL,1947,jan,40.1
10281948,1,AL,1948,jan,27.2
10281949,1,AL,1949,jan,42.3
10281950,1,AL,1950,jan,49.4
10281951,1,AL,1951,jan,34.8
10281952,1,AL,1952,jan,41.8
10281953,1,AL,1953,jan,37.3
10281954,1,AL,1954,jan,35.1
10281955,1,AL,1955,jan,33.2
10281956,1,AL,1956,jan,30.9
10281957,1,AL,1957,jan,38.1
10281958,1,AL,1958,jan,29.2
10281959,1,AL,1959,jan,30.3
10281960,1,AL,1960,jan,35.3
10281961,1,AL,1961,jan,27.9
10281962,1,AL,1962,jan,32.2
10281963,1,AL,1963,jan,27.6
10281964,1,AL,1964,jan,31.2
10281965,1,AL,1965,jan,34.2
10281966,1,AL,1966,jan,30.6
10281967,1,AL,1967,jan,34
10281968,1,AL,1968,jan,31.5
10281969,1,AL,1969,jan,33
10281970,1,AL,1970,jan,27.6
10281971,1,AL,1971,jan,34.1
10281972,1,AL,1972,jan,37.7
10281973,1,AL,1973,jan,32.8
10281974,1,AL,1974,jan,45.9
10281975,1,AL,1975,jan,37.9
10281976,1,AL,1976,jan,28.3
10281977,1,AL,1977,jan,23
10281978,1,AL,1978,jan,26.8
10281979,1,AL,1979,jan,27.8
10281980,1,AL,1980,jan,37.6
10281981,1,AL,1981,jan,26.8
10281982,1,AL,1982,jan,31.4
10281983,1,AL,1983,jan,32.2
10281984,1,AL,1984,jan,29
10281985,1,AL,1985,jan,25.9
10281986,1,AL,1986,jan,30
10281987,1,AL,1987,jan,32.5
10281988,1,AL,1988,jan,30.8
10281989,1,AL,1989,jan,39
10281990,1,AL,1990,jan,38.6
10281991,1,AL,1991,jan,37.6
10281992,1,AL,1992,jan,33.9
10281993,1,AL,1993,jan,39.6
10281994,1,AL,1994,jan,30.8
10281995,1,AL,1995,jan,34.9
10281996,1,AL,1996,jan,31.7
10281997,1,AL,1997,jan,35.8
10281998,1,AL,1998,jan,37.8
10281999,1,AL,1999,jan,37.4
10282000,1,AL,2000,jan,35.9
10282001,1,AL,2001,jan,29.9
10282002,1,AL,2002,jan,35.3
10282003,1,AL,2003,jan,28.4
10282004,1,AL,2004,jan,32.6
10282005,1,AL,2005,jan,38.1
10282006,1,AL,2006,jan,39.2
10282007,1,AL,2007,jan,36.4
10282008,1,AL,2008,jan,32.1
10282009,1,AL,2009,jan,33.8
10282010,1,AL,2010,jan,29.2
10282011,1,AL,2011,jan,30.2
10282012,1,AL,2012,jan,38
10282013,1,AL,2013,jan,40.3
10282014,1,AL,2014,jan,24.7
10282015,1,AL,2015,jan,32.5
10282016,1,AL,2016,jan,32.6
10282017,1,AL,2017,jan,42
10282018,1,AL,2018,jan,29
10282019,1,AL,2019,jan,36.5
20281895,2,AZ,1895,jan,31.8
20281896,2,AZ,1896,jan,32.5
20281897,2,AZ,1897,jan,32.4
20281898,2,AZ,1898,jan,24.3
20281899,2,AZ,1899,jan,25.9
20281900,2,AZ,1900,jan,32.2
20281901,2,AZ,1901,jan,29.3
20281902,2,AZ,1902,jan,28.4
20281903,2,AZ,1903,jan,28.8
20281904,2,AZ,1904,jan,23
20281905,2,AZ,1905,jan,32.6
20281906,2,AZ,1906,jan,27.2
20281907,2,AZ,1907,jan,32.2
20281908,2,AZ,1908,jan,30.3
20281909,2,AZ,1909,jan,33.9
20281910,2,AZ,1910,jan,28.3
20281911,2,AZ,1911,jan,34.8
20281912,2,AZ,1912,jan,26.6
20281913,2,AZ,1913,jan,22.7
20281914,2,AZ,1914,jan,32.6
20281915,2,AZ,1915,jan,27.5
20281916,2,AZ,1916,jan,31.5
20281917,2,AZ,1917,jan,26.7
20281918,2,AZ,1918,jan,25.6
20281919,2,AZ,1919,jan,22.5
20281920,2,AZ,1920,jan,31.5
20281921,2,AZ,1921,jan,28.9
20281922,2,AZ,1922,jan,25.5
20281923,2,AZ,1923,jan,30.9
20281924,2,AZ,1924,jan,24.2
20281925,2,AZ,1925,jan,22.9
20281926,2,AZ,1926,jan,25.1
20281927,2,AZ,1927,jan,31.4
20281928,2,AZ,1928,jan,27.8
20281929,2,AZ,1929,jan,26.4
20281930,2,AZ,1930,jan,28.2
20281931,2,AZ,1931,jan,26
20281932,2,AZ,1932,jan,22.5
20281933,2,AZ,1933,jan,23.7
20281934,2,AZ,1934,jan,27.6
20281935,2,AZ,1935,jan,31.2
20281936,2,AZ,1936,jan,27.4
20281937,2,AZ,1937,jan,16.7
20281938,2,AZ,1938,jan,30.5
20281939,2,AZ,1939,jan,29.3
20281940,2,AZ,1940,jan,31.1
20281941,2,AZ,1941,jan,32.5
20281942,2,AZ,1942,jan,28.4
20281943,2,AZ,1943,jan,30.1
20281944,2,AZ,1944,jan,26.3
20281945,2,AZ,1945,jan,28.4
20281946,2,AZ,1946,jan,26.7
20281947,2,AZ,1947,jan,24.8
20281948,2,AZ,1948,jan,25.9
20281949,2,AZ,1949,jan,23
20281950,2,AZ,1950,jan,26.3
20281951,2,AZ,1951,jan,27
20281952,2,AZ,1952,jan,29.2
20281953,2,AZ,1953,jan,31
20281954,2,AZ,1954,jan,29
20281955,2,AZ,1955,jan,26
20281956,2,AZ,1956,jan,32.7
20281957,2,AZ,1957,jan,33.2
20281958,2,AZ,1958,jan,27.8
20281959,2,AZ,1959,jan,28.5
20281960,2,AZ,1960,jan,24.7
20281961,2,AZ,1961,jan,28.7
20281962,2,AZ,1962,jan,26.8
20281963,2,AZ,1963,jan,24.4
20281964,2,AZ,1964,jan,22.9
20281965,2,AZ,1965,jan,31.3
20281966,2,AZ,1966,jan,25.5
20281967,2,AZ,1967,jan,25.7
20281968,2,AZ,1968,jan,26.4
20281969,2,AZ,1969,jan,33.8
20281970,2,AZ,1970,jan,27.2
20281971,2,AZ,1971,jan,26
20281972,2,AZ,1972,jan,26.4
20281973,2,AZ,1973,jan,26
20281974,2,AZ,1974,jan,28.4
20281975,2,AZ,1975,jan,26.5
20281976,2,AZ,1976,jan,27.4
20281977,2,AZ,1977,jan,28.3
20281978,2,AZ,1978,jan,32.9
20281979,2,AZ,1979,jan,27.1
20281980,2,AZ,1980,jan,34.4
20281981,2,AZ,1981,jan,33.3
20281982,2,AZ,1982,jan,29.3
20281983,2,AZ,1983,jan,30.2
20281984,2,AZ,1984,jan,29.6
20281985,2,AZ,1985,jan,29.7
20281986,2,AZ,1986,jan,32.8
20281987,2,AZ,1987,jan,27.1
20281988,2,AZ,1988,jan,28.4
20281989,2,AZ,1989,jan,26.8
20281990,2,AZ,1990,jan,27.5
20281991,2,AZ,1991,jan,29
20281992,2,AZ,1992,jan,28.2
20281993,2,AZ,1993,jan,34.3
20281994,2,AZ,1994,jan,28.5
20281995,2,AZ,1995,jan,32
20281996,2,AZ,1996,jan,29.8
20281997,2,AZ,1997,jan,31.2
20281998,2,AZ,1998,jan,31.2
20281999,2,AZ,1999,jan,30.9
20282000,2,AZ,2000,jan,31.8
20282001,2,AZ,2001,jan,28.7
20282002,2,AZ,2002,jan,28.9
20282003,2,AZ,2003,jan,34.6
20282004,2,AZ,2004,jan,30.8
20282005,2,AZ,2005,jan,34.9
20282006,2,AZ,2006,jan,29.3
20282007,2,AZ,2007,jan,26.4
20282008,2,AZ,2008,jan,28.1
20282009,2,AZ,2009,jan,32.2
20282010,2,AZ,2010,jan,30.5
20282011,2,AZ,2011,jan,27.6
20282012,2,AZ,2012,jan,31.2
20282013,2,AZ,2013,jan,25.6
20282014,2,AZ,2014,jan,31.6
20282015,2,AZ,2015,jan,33.2
20282016,2,AZ,2016,jan,29.5
20282017,2,AZ,2017,jan,32.2
20282018,2,AZ,2018,jan,33.2
20282019,2,AZ,2019,jan,30.6
30281895,3,AR,1895,jan,26.2
30281896,3,AR,1896,jan,31.5
30281897,3,AR,1897,jan,28.6
30281898,3,AR,1898,jan,35.2
30281899,3,AR,1899,jan,28.3
30281900,3,AR,1900,jan,32.1
30281901,3,AR,1901,jan,33.2
30281902,3,AR,1902,jan,26.2
30281903,3,AR,1903,jan,29.2
30281904,3,AR,1904,jan,25.3
30281905,3,AR,1905,jan,22.5
30281906,3,AR,1906,jan,30.7
30281907,3,AR,1907,jan,38.3
30281908,3,AR,1908,jan,30.3
30281909,3,AR,1909,jan,33.6
30281910,3,AR,1910,jan,29.6
30281911,3,AR,1911,jan,36
30281912,3,AR,1912,jan,21.8
30281913,3,AR,1913,jan,31.5
30281914,3,AR,1914,jan,33.5
30281915,3,AR,1915,jan,28.1
30281916,3,AR,1916,jan,32.6
30281917,3,AR,1917,jan,31.6
30281918,3,AR,1918,jan,15.5
30281919,3,AR,1919,jan,29.4
30281920,3,AR,1920,jan,29.2
30281921,3,AR,1921,jan,35.5
30281922,3,AR,1922,jan,29.3
30281923,3,AR,1923,jan,36.1
30281924,3,AR,1924,jan,24.9
30281925,3,AR,1925,jan,28.7
30281926,3,AR,1926,jan,29.4
30281927,3,AR,1927,jan,31.3
30281928,3,AR,1928,jan,29.4
30281929,3,AR,1929,jan,27.5
30281930,3,AR,1930,jan,23
30281931,3,AR,1931,jan,30.2
30281932,3,AR,1932,jan,35.2
30281933,3,AR,1933,jan,37.3
30281934,3,AR,1934,jan,33.5
30281935,3,AR,1935,jan,31.5
30281936,3,AR,1936,jan,25.2
30281937,3,AR,1937,jan,32.4
30281938,3,AR,1938,jan,30.5
30281939,3,AR,1939,jan,33
30281940,3,AR,1940,jan,16.8
30281941,3,AR,1941,jan,32
30281942,3,AR,1942,jan,24.6
30281943,3,AR,1943,jan,27.8
30281944,3,AR,1944,jan,30.5
30281945,3,AR,1945,jan,29.1
30281946,3,AR,1946,jan,30.9
30281947,3,AR,1947,jan,32.9
30281948,3,AR,1948,jan,22.8
30281949,3,AR,1949,jan,32.8
30281950,3,AR,1950,jan,37.4
30281951,3,AR,1951,jan,29.3
30281952,3,AR,1952,jan,36.6
30281953,3,AR,1953,jan,33.4
30281954,3,AR,1954,jan,29.9
30281955,3,AR,1955,jan,30.2
30281956,3,AR,1956,jan,26.8
30281957,3,AR,1957,jan,29.2
30281958,3,AR,1958,jan,27.2
30281959,3,AR,1959,jan,26.7
30281960,3,AR,1960,jan,31.3
30281961,3,AR,1961,jan,23.9
30281962,3,AR,1962,jan,24.5
30281963,3,AR,1963,jan,21.3
30281964,3,AR,1964,jan,27.3
30281965,3,AR,1965,jan,31.2
30281966,3,AR,1966,jan,25.8
30281967,3,AR,1967,jan,30
30281968,3,AR,1968,jan,29.1
30281969,3,AR,1969,jan,30.6
30281970,3,AR,1970,jan,23
30281971,3,AR,1971,jan,28.6
30281972,3,AR,1972,jan,29.9
30281973,3,AR,1973,jan,29
30281974,3,AR,1974,jan,32.6
30281975,3,AR,1975,jan,32.4
30281976,3,AR,1976,jan,26.3
30281977,3,AR,1977,jan,17.6
30281978,3,AR,1978,jan,21.2
30281979,3,AR,1979,jan,19.7
30281980,3,AR,1980,jan,31.5
30281981,3,AR,1981,jan,26.2
30281982,3,AR,1982,jan,23.9
30281983,3,AR,1983,jan,29.5
30281984,3,AR,1984,jan,23.3
30281985,3,AR,1985,jan,22.3
30281986,3,AR,1986,jan,27.8
30281987,3,AR,1987,jan,28.9
30281988,3,AR,1988,jan,25.2
30281989,3,AR,1989,jan,34
30281990,3,AR,1990,jan,34.8
30281991,3,AR,1991,jan,29.7
30281992,3,AR,1992,jan,31.2
30281993,3,AR,1993,jan,30.6
30281994,3,AR,1994,jan,28
30281995,3,AR,1995,jan,31.8
30281996,3,AR,1996,jan,27.1
30281997,3,AR,1997,jan,28.8
30281998,3,AR,1998,jan,36.2
30281999,3,AR,1999,jan,32.4
30282000,3,AR,2000,jan,31.7
30282001,3,AR,2001,jan,27.5
30282002,3,AR,2002,jan,31.6
30282003,3,AR,2003,jan,26.2
30282004,3,AR,2004,jan,31
30282005,3,AR,2005,jan,36.2
30282006,3,AR,2006,jan,35.8
30282007,3,AR,2007,jan,31.1
30282008,3,AR,2008,jan,28.6
30282009,3,AR,2009,jan,27.8
30282010,3,AR,2010,jan,27.6
30282011,3,AR,2011,jan,27.5
30282012,3,AR,2012,jan,33.4
30282013,3,AR,2013,jan,32.6
30282014,3,AR,2014,jan,23
30282015,3,AR,2015,jan,28
30282016,3,AR,2016,jan,29.6
30282017,3,AR,2017,jan,36.1
30282018,3,AR,2018,jan,25.3
30282019,3,AR,2019,jan,32.1
40281895,4,CA,1895,jan,33.6
40281896,4,CA,1896,jan,37.1
40281897,4,CA,1897,jan,34.2
40281898,4,CA,1898,jan,28.3
40281899,4,CA,1899,jan,35
40281900,4,CA,1900,jan,37
40281901,4,CA,1901,jan,32.6
40281902,4,CA,1902,jan,30.9
40281903,4,CA,1903,jan,32.3
40281904,4,CA,1904,jan,30.2
40281905,4,CA,1905,jan,36.9
40281906,4,CA,1906,jan,33.5
40281907,4,CA,1907,jan,32.9
40281908,4,CA,1908,jan,34.9
40281909,4,CA,1909,jan,38
40281910,4,CA,1910,jan,30.1
40281911,4,CA,1911,jan,34.1
40281912,4,CA,1912,jan,33.7
40281913,4,CA,1913,jan,28.7
40281914,4,CA,1914,jan,36.8
40281915,4,CA,1915,jan,32.5
40281916,4,CA,1916,jan,31.4
40281917,4,CA,1917,jan,26.8
40281918,4,CA,1918,jan,31.9
40281919,4,CA,1919,jan,30.5
40281920,4,CA,1920,jan,33.2
40281921,4,CA,1921,jan,32.4
40281922,4,CA,1922,jan,27.4
40281923,4,CA,1923,jan,32.6
40281924,4,CA,1924,jan,28.8
40281925,4,CA,1925,jan,32.4
40281926,4,CA,1926,jan,30.6
40281927,4,CA,1927,jan,34
40281928,4,CA,1928,jan,32.8
40281929,4,CA,1929,jan,30
40281930,4,CA,1930,jan,31.6
40281931,4,CA,1931,jan,33.5
40281932,4,CA,1932,jan,29.9
40281933,4,CA,1933,jan,29
40281934,4,CA,1934,jan,34.9
40281935,4,CA,1935,jan,32.9
40281936,4,CA,1936,jan,34.8
40281937,4,CA,1937,jan,23.2
40281938,4,CA,1938,jan,34.6
40281939,4,CA,1939,jan,32.9
40281940,4,CA,1940,jan,37.4
40281941,4,CA,1941,jan,36.6
40281942,4,CA,1942,jan,33.5
40281943,4,CA,1943,jan,32.8
40281944,4,CA,1944,jan,32
40281945,4,CA,1945,jan,32.2
40281946,4,CA,1946,jan,31
40281947,4,CA,1947,jan,28.6
40281948,4,CA,1948,jan,32.5
40281949,4,CA,1949,jan,22.3
40281950,4,CA,1950,jan,28.2
40281951,4,CA,1951,jan,33.1
40281952,4,CA,1952,jan,30.6
40281953,4,CA,1953,jan,37.6
40281954,4,CA,1954,jan,33.4
40281955,4,CA,1955,jan,29.1
40281956,4,CA,1956,jan,36.4
40281957,4,CA,1957,jan,29.4
40281958,4,CA,1958,jan,34.1
40281959,4,CA,1959,jan,35.9
40281960,4,CA,1960,jan,31.5
40281961,4,CA,1961,jan,32.9
40281962,4,CA,1962,jan,30.1
40281963,4,CA,1963,jan,28.6
40281964,4,CA,1964,jan,31.1
40281965,4,CA,1965,jan,34.8
40281966,4,CA,1966,jan,30.8
40281967,4,CA,1967,jan,33.5
40281968,4,CA,1968,jan,31.1
40281969,4,CA,1969,jan,34.9
40281970,4,CA,1970,jan,36.2
40281971,4,CA,1971,jan,32.7
40281972,4,CA,1972,jan,29.4
40281973,4,CA,1973,jan,31.1
40281974,4,CA,1974,jan,33
40281975,4,CA,1975,jan,31.2
40281976,4,CA,1976,jan,31.8
40281977,4,CA,1977,jan,31.5
40281978,4,CA,1978,jan,38.2
40281979,4,CA,1979,jan,31.8
40281980,4,CA,1980,jan,37.7
40281981,4,CA,1981,jan,37.1
40281982,4,CA,1982,jan,30.9
40281983,4,CA,1983,jan,35.1
40281984,4,CA,1984,jan,35.1
40281985,4,CA,1985,jan,31.9
40281986,4,CA,1986,jan,39
40281987,4,CA,1987,jan,31.4
40281988,4,CA,1988,jan,33.3
40281989,4,CA,1989,jan,30
40281990,4,CA,1990,jan,32.7
40281991,4,CA,1991,jan,32.6
40281992,4,CA,1992,jan,33.2
40281993,4,CA,1993,jan,33
40281994,4,CA,1994,jan,34.4
40281995,4,CA,1995,jan,38.3
40281996,4,CA,1996,jan,36
40281997,4,CA,1997,jan,36.1
40281998,4,CA,1998,jan,36.8
40281999,4,CA,1999,jan,34.6
40282000,4,CA,2000,jan,36.6
40282001,4,CA,2001,jan,32
40282002,4,CA,2002,jan,32.1
40282003,4,CA,2003,jan,39.8
40282004,4,CA,2004,jan,34
40282005,4,CA,2005,jan,35.8
40282006,4,CA,2006,jan,35
40282007,4,CA,2007,jan,29.5
40282008,4,CA,2008,jan,32.6
40282009,4,CA,2009,jan,35.5
40282010,4,CA,2010,jan,36.6
40282011,4,CA,2011,jan,34.6
40282012,4,CA,2012,jan,34.4
40282013,4,CA,2013,jan,31
40282014,4,CA,2014,jan,37.2
40282015,4,CA,2015,jan,37.9
40282016,4,CA,2016,jan,36.1
40282017,4,CA,2017,jan,34
40282018,4,CA,2018,jan,39.1
40282019,4,CA,2019,jan,36.8
50281895,5,CO,1895,jan,9.6
50281896,5,CO,1896,jan,13.6
50281897,5,CO,1897,jan,8.8
50281898,5,CO,1898,jan,6.3
50281899,5,CO,1899,jan,8.3
50281900,5,CO,1900,jan,15.9
50281901,5,CO,1901,jan,11.1
50281902,5,CO,1902,jan,10.8
50281903,5,CO,1903,jan,11.9
50281904,5,CO,1904,jan,7.1
50281905,5,CO,1905,jan,12.2
50281906,5,CO,1906,jan,11.6
50281907,5,CO,1907,jan,15.8
50281908,5,CO,1908,jan,11
50281909,5,CO,1909,jan,16.3
50281910,5,CO,1910,jan,11.3
50281911,5,CO,1911,jan,17.6
50281912,5,CO,1912,jan,8.7
50281913,5,CO,1913,jan,6.2
50281914,5,CO,1914,jan,15
50281915,5,CO,1915,jan,7.1
50281916,5,CO,1916,jan,10.1
50281917,5,CO,1917,jan,6.7
50281918,5,CO,1918,jan,6.5
50281919,5,CO,1919,jan,5.3
50281920,5,CO,1920,jan,13
50281921,5,CO,1921,jan,15.2
50281922,5,CO,1922,jan,5.8
50281923,5,CO,1923,jan,15.7
50281924,5,CO,1924,jan,4.8
50281925,5,CO,1925,jan,5
50281926,5,CO,1926,jan,9.6
50281927,5,CO,1927,jan,13.8
50281928,5,CO,1928,jan,13.6
50281929,5,CO,1929,jan,8.6
50281930,5,CO,1930,jan,1.3
50281931,5,CO,1931,jan,10.4
50281932,5,CO,1932,jan,6.5
50281933,5,CO,1933,jan,10.4
50281934,5,CO,1934,jan,16.1
50281935,5,CO,1935,jan,14.7
50281936,5,CO,1936,jan,11.5
50281937,5,CO,1937,jan,-0.8
50281938,5,CO,1938,jan,13.7
50281939,5,CO,1939,jan,13.5
50281940,5,CO,1940,jan,7.8
50281941,5,CO,1941,jan,12.6
50281942,5,CO,1942,jan,7.6
50281943,5,CO,1943,jan,13
50281944,5,CO,1944,jan,8.8
50281945,5,CO,1945,jan,13.5
50281946,5,CO,1946,jan,9.4
50281947,5,CO,1947,jan,10
50281948,5,CO,1948,jan,9.9
50281949,5,CO,1949,jan,3.7
50281950,5,CO,1950,jan,10.2
50281951,5,CO,1951,jan,10.7
50281952,5,CO,1952,jan,12.9
50281953,5,CO,1953,jan,18.9
50281954,5,CO,1954,jan,16.3
50281955,5,CO,1955,jan,9.6
50281956,5,CO,1956,jan,17.2
50281957,5,CO,1957,jan,10.6
50281958,5,CO,1958,jan,11
50281959,5,CO,1959,jan,11.9
50281960,5,CO,1960,jan,9.5
50281961,5,CO,1961,jan,9.6
50281962,5,CO,1962,jan,5
50281963,5,CO,1963,jan,3.2
50281964,5,CO,1964,jan,9.4
50281965,5,CO,1965,jan,16.1
50281966,5,CO,1966,jan,7.2
50281967,5,CO,1967,jan,14
50281968,5,CO,1968,jan,9.4
50281969,5,CO,1969,jan,16.5
50281970,5,CO,1970,jan,12.5
50281971,5,CO,1971,jan,14.1
50281972,5,CO,1972,jan,11.4
50281973,5,CO,1973,jan,7.6
50281974,5,CO,1974,jan,7.8
50281975,5,CO,1975,jan,10.5
50281976,5,CO,1976,jan,10.2
50281977,5,CO,1977,jan,8
50281978,5,CO,1978,jan,12.8
50281979,5,CO,1979,jan,3.4
50281980,5,CO,1980,jan,13.8
50281981,5,CO,1981,jan,16.2
50281982,5,CO,1982,jan,11.2
50281983,5,CO,1983,jan,16
50281984,5,CO,1984,jan,6.5
50281985,5,CO,1985,jan,10
50281986,5,CO,1986,jan,18
50281987,5,CO,1987,jan,12.4
50281988,5,CO,1988,jan,6.9
50281989,5,CO,1989,jan,10.7
50281990,5,CO,1990,jan,13.8
50281991,5,CO,1991,jan,9.5
50281992,5,CO,1992,jan,11.8
50281993,5,CO,1993,jan,12.8
50281994,5,CO,1994,jan,13.8
50281995,5,CO,1995,jan,15.3
50281996,5,CO,1996,jan,10.9
50281997,5,CO,1997,jan,12.8
50281998,5,CO,1998,jan,16.3
50281999,5,CO,1999,jan,17.9
50282000,5,CO,2000,jan,17.2
50282001,5,CO,2001,jan,11.8
50282002,5,CO,2002,jan,12.3
50282003,5,CO,2003,jan,18.7
50282004,5,CO,2004,jan,13
50282005,5,CO,2005,jan,19
50282006,5,CO,2006,jan,16.4
50282007,5,CO,2007,jan,6.9
50282008,5,CO,2008,jan,8.4
50282009,5,CO,2009,jan,15.5
50282010,5,CO,2010,jan,13.2
50282011,5,CO,2011,jan,10.9
50282012,5,CO,2012,jan,15.8
50282013,5,CO,2013,jan,9.1
50282014,5,CO,2014,jan,13.1
50282015,5,CO,2015,jan,17.3
50282016,5,CO,2016,jan,13.2
50282017,5,CO,2017,jan,14.5
50282018,5,CO,2018,jan,15.7
50282019,5,CO,2019,jan,13.3
60281895,6,CT,1895,jan,13.7
60281896,6,CT,1896,jan,12.5
60281897,6,CT,1897,jan,15.4
60281898,6,CT,1898,jan,16.6
60281899,6,CT,1899,jan,14.4
60281900,6,CT,1900,jan,15.8
60281901,6,CT,1901,jan,15.5
60281902,6,CT,1902,jan,13.5
60281903,6,CT,1903,jan,15.9
60281904,6,CT,1904,jan,7
60281905,6,CT,1905,jan,12.2
60281906,6,CT,1906,jan,21.2
60281907,6,CT,1907,jan,14.8
60281908,6,CT,1908,jan,16.8
60281909,6,CT,1909,jan,18.1
60281910,6,CT,1910,jan,17.1
60281911,6,CT,1911,jan,18.8
60281912,6,CT,1912,jan,6.4
60281913,6,CT,1913,jan,24.4
60281914,6,CT,1914,jan,15.4
60281915,6,CT,1915,jan,19.6
60281916,6,CT,1916,jan,19
60281917,6,CT,1917,jan,16.3
60281918,6,CT,1918,jan,6.4
60281919,6,CT,1919,jan,20.1
60281920,6,CT,1920,jan,7.2
60281921,6,CT,1921,jan,16.3
60281922,6,CT,1922,jan,12.4
60281923,6,CT,1923,jan,12.3
60281924,6,CT,1924,jan,16.7
60281925,6,CT,1925,jan,12
60281926,6,CT,1926,jan,17.7
60281927,6,CT,1927,jan,15.7
60281928,6,CT,1928,jan,18.9
60281929,6,CT,1929,jan,14.9
60281930,6,CT,1930,jan,17.8
60281931,6,CT,1931,jan,15.9
60281932,6,CT,1932,jan,27.4
60281933,6,CT,1933,jan,24.4
60281934,6,CT,1934,jan,18.7
60281935,6,CT,1935,jan,12.4
60281936,6,CT,1936,jan,15.2
60281937,6,CT,1937,jan,24.8
60281938,6,CT,1938,jan,15.3
60281939,6,CT,1939,jan,16.4
60281940,6,CT,1940,jan,9.7
60281941,6,CT,1941,jan,15
60281942,6,CT,1942,jan,14.4
60281943,6,CT,1943,jan,15.3
60281944,6,CT,1944,jan,18.9
60281945,6,CT,1945,jan,10.1
60281946,6,CT,1946,jan,17.1
60281947,6,CT,1947,jan,19.9
60281948,6,CT,1948,jan,9.6
60281949,6,CT,1949,jan,24.1
60281950,6,CT,1950,jan,24.7
60281951,6,CT,1951,jan,20.4
60281952,6,CT,1952,jan,20.5
60281953,6,CT,1953,jan,22.9
60281954,6,CT,1954,jan,14.6
60281955,6,CT,1955,jan,16.8
60281956,6,CT,1956,jan,20.5
60281957,6,CT,1957,jan,10.9
60281958,6,CT,1958,jan,18.3
60281959,6,CT,1959,jan,15.8
60281960,6,CT,1960,jan,18.3
60281961,6,CT,1961,jan,8.6
60281962,6,CT,1962,jan,16.2
60281963,6,CT,1963,jan,14.4
60281964,6,CT,1964,jan,17.6
60281965,6,CT,1965,jan,12.6
60281966,6,CT,1966,jan,16.8
60281967,6,CT,1967,jan,22.3
60281968,6,CT,1968,jan,11.5
60281969,6,CT,1969,jan,16.7
60281970,6,CT,1970,jan,7.6
60281971,6,CT,1971,jan,9.8
60281972,6,CT,1972,jan,18
60281973,6,CT,1973,jan,19.2
60281974,6,CT,1974,jan,18.6
60281975,6,CT,1975,jan,22
60281976,6,CT,1976,jan,11.8
60281977,6,CT,1977,jan,7.8
60281978,6,CT,1978,jan,14.6
60281979,6,CT,1979,jan,19.6
60281980,6,CT,1980,jan,19.2
60281981,6,CT,1981,jan,7.7
60281982,6,CT,1982,jan,7.6
60281983,6,CT,1983,jan,18.6
60281984,6,CT,1984,jan,13.4
60281985,6,CT,1985,jan,13.2
60281986,6,CT,1986,jan,18
60281987,6,CT,1987,jan,16.7
60281988,6,CT,1988,jan,12
60281989,6,CT,1989,jan,20.8
60281990,6,CT,1990,jan,26.2
60281991,6,CT,1991,jan,17.3
60281992,6,CT,1992,jan,19.3
60281993,6,CT,1993,jan,21.2
60281994,6,CT,1994,jan,8.3
60281995,6,CT,1995,jan,25
60281996,6,CT,1996,jan,15.8
60281997,6,CT,1997,jan,18.1
60281998,6,CT,1998,jan,25.7
60281999,6,CT,1999,jan,17.6
60282000,6,CT,2000,jan,15.1
60282001,6,CT,2001,jan,16
60282002,6,CT,2002,jan,24.7
60282003,6,CT,2003,jan,13.5
60282004,6,CT,2004,jan,10.5
60282005,6,CT,2005,jan,15.8
60282006,6,CT,2006,jan,24.6
60282007,6,CT,2007,jan,22.9
